"Light Intensity (% of scale max) Run #1","Relative Intensity Run #1","Voltage (V) Run #1"
0.03152,0.03152,-1.423
0.03131,0.03131,-1.423
0.03156,0.03156,-1.423
0.03136,0.03136,-1.423
0.03127,0.03127,-1.427
0.03038,0.03038,-1.428
0.02998,0.02998,-1.428
0.02980,0.02980,-1.429
0.02966,0.02966,-1.429
0.02907,0.02907,-1.430
0.02873,0.02873,-1.433
0.02841,0.02841,-1.433
0.02850,0.02850,-1.433
0.02780,0.02780,-1.438
0.02695,0.02695,-1.438
0.02744,0.02744,-1.438
0.02692,0.02692,-1.439
0.02654,0.02654,-1.441
0.02727,0.02727,-1.443
0.02661,0.02661,-1.443
0.02708,0.02708,-1.443
0.02609,0.02609,-1.442
0.02553,0.02553,-1.442
0.02536,0.02536,-1.444
0.02492,0.02492,-1.447
0.02466,0.02466,-1.446
0.02454,0.02454,-1.446
0.02470,0.02470,-1.447
0.02448,0.02448,-1.450
0.02449,0.02449,-1.451
0.02437,0.02437,-1.454
0.02444,0.02444,-1.454
0.02448,0.02448,-1.454
0.02434,0.02434,-1.457
0.02411,0.02411,-1.459
0.02443,0.02443,-1.459
0.02423,0.02423,-1.459
0.02429,0.02429,-1.459
0.02411,0.02411,-1.463
0.02420,0.02420,-1.463
0.02406,0.02406,-1.464
0.02432,0.02432,-1.465
0.02425,0.02425,-1.468
0.02435,0.02435,-1.469
0.02437,0.02437,-1.469
0.02423,0.02423,-1.473
0.02448,0.02448,-1.474
0.02473,0.02473,-1.474
0.02486,0.02486,-1.474
0.02467,0.02467,-1.476
0.02492,0.02492,-1.478
0.02505,0.02505,-1.478
0.02505,0.02505,-1.478
0.02539,0.02539,-1.478
0.02527,0.02527,-1.479
0.02536,0.02536,-1.483
0.02576,0.02576,-1.483
0.02589,0.02589,-1.483
0.02585,0.02585,-1.483
0.02582,0.02582,-1.487
0.02585,0.02585,-1.486
0.02611,0.02611,-1.486
0.02637,0.02637,-1.487
0.02657,0.02657,-1.488
0.02640,0.02640,-1.491
0.02632,0.02632,-1.490
0.02638,0.02638,-1.491
0.02632,0.02632,-1.491
0.02678,0.02678,-1.493
0.02650,0.02650,-1.496
0.02696,0.02696,-1.497
0.02708,0.02708,-1.496
0.02707,0.02707,-1.496
0.02722,0.02722,-1.496
0.02722,0.02722,-1.496
0.02710,0.02710,-1.496
0.02728,0.02728,-1.500
0.02728,0.02728,-1.501
0.02728,0.02728,-1.502
0.02708,0.02708,-1.501
0.02739,0.02739,-1.502
0.02722,0.02722,-1.504
0.02708,0.02708,-1.505
0.02744,0.02744,-1.506
0.02736,0.02736,-1.507
0.02753,0.02753,-1.510
0.02730,0.02730,-1.511
0.02750,0.02750,-1.511
0.02750,0.02750,-1.510
0.02759,0.02759,-1.510
0.02769,0.02769,-1.511
0.02766,0.02766,-1.513
0.02759,0.02759,-1.514
0.02747,0.02747,-1.513
0.02780,0.02780,-1.517
0.02744,0.02744,-1.519
0.02753,0.02753,-1.519
0.02779,0.02779,-1.519
0.02763,0.02763,-1.521
0.02777,0.02777,-1.523
0.02776,0.02776,-1.523
0.02768,0.02768,-1.525
0.02798,0.02798,-1.526
0.02815,0.02815,-1.526
0.02803,0.02803,-1.527
0.02832,0.02832,-1.529
0.02831,0.02831,-1.532
0.02841,0.02841,-1.532
0.02838,0.02838,-1.531
0.02855,0.02855,-1.534
0.02876,0.02876,-1.536
0.02876,0.02876,-1.536
0.02887,0.02887,-1.537
0.02910,0.02910,-1.539
0.02884,0.02884,-1.541
0.02916,0.02916,-1.541
0.02907,0.02907,-1.541
0.02899,0.02899,-1.541
0.02919,0.02919,-1.544
0.02928,0.02928,-1.546
0.02933,0.02933,-1.546
0.02950,0.02950,-1.545
0.02937,0.02937,-1.545
0.02921,0.02921,-1.546
0.02931,0.02931,-1.548
0.02942,0.02942,-1.549
0.02922,0.02922,-1.549
0.02924,0.02924,-1.549
0.02919,0.02919,-1.549
0.02905,0.02905,-1.549
0.02905,0.02905,-1.552
0.02905,0.02905,-1.554
0.02934,0.02934,-1.554
0.02927,0.02927,-1.554
0.02885,0.02885,-1.555
0.02911,0.02911,-1.555
0.02881,0.02881,-1.555
0.02869,0.02869,-1.555
0.02838,0.02838,-1.555
0.02800,0.02800,-1.555
0.02798,0.02798,-1.556
0.02776,0.02776,-1.558
0.02774,0.02774,-1.560
0.02762,0.02762,-1.561
0.02737,0.02737,-1.564
0.02698,0.02698,-1.564
0.02711,0.02711,-1.564
0.02689,0.02689,-1.565
0.02669,0.02669,-1.567
0.02629,0.02629,-1.568
0.02623,0.02623,-1.568
0.02637,0.02637,-1.571
0.02637,0.02637,-1.572
0.02609,0.02609,-1.572
0.02597,0.02597,-1.573
0.02589,0.02589,-1.577
0.02583,0.02583,-1.577
0.02559,0.02559,-1.576
0.02573,0.02573,-1.579
0.02559,0.02559,-1.580
0.02585,0.02585,-1.580
0.02597,0.02597,-1.580
0.02579,0.02579,-1.582
0.02545,0.02545,-1.585
0.02551,0.02551,-1.585
0.02548,0.02548,-1.585
0.02539,0.02539,-1.586
0.02524,0.02524,-1.586
0.02547,0.02547,-1.587
0.02528,0.02528,-1.589
0.02531,0.02531,-1.592
0.02521,0.02521,-1.593
0.02518,0.02518,-1.593
0.02531,0.02531,-1.596
0.02510,0.02510,-1.597
0.02510,0.02510,-1.597
0.02504,0.02504,-1.600
0.02493,0.02493,-1.601
0.02505,0.02505,-1.602
0.02505,0.02505,-1.602
0.02495,0.02495,-1.601
0.02502,0.02502,-1.601
0.02458,0.02458,-1.601
0.02426,0.02426,-1.601
0.02441,0.02441,-1.601
0.02414,0.02414,-1.604
0.02448,0.02448,-1.605
0.02415,0.02415,-1.604
0.02420,0.02420,-1.607
0.02403,0.02403,-1.609
0.02425,0.02425,-1.610
0.02417,0.02417,-1.613
0.02428,0.02428,-1.613
0.02419,0.02419,-1.615
0.02423,0.02423,-1.617
0.02408,0.02408,-1.618
0.02383,0.02383,-1.618
0.02412,0.02412,-1.621
0.02409,0.02409,-1.622
0.02388,0.02388,-1.622
0.02402,0.02402,-1.622
0.02432,0.02432,-1.625
0.02412,0.02412,-1.626
0.02396,0.02396,-1.626
0.02406,0.02406,-1.627
0.02397,0.02397,-1.626
0.02400,0.02400,-1.626
0.02411,0.02411,-1.627
0.02412,0.02412,-1.627
0.02420,0.02420,-1.628
0.02441,0.02441,-1.627
0.02422,0.02422,-1.627
0.02409,0.02409,-1.627
0.02412,0.02412,-1.627
0.02426,0.02426,-1.627
0.02438,0.02438,-1.626
0.02422,0.02422,-1.626
0.02420,0.02420,-1.627
0.02437,0.02437,-1.627
0.02417,0.02417,-1.628
0.02434,0.02434,-1.627
0.02449,0.02449,-1.627
0.02444,0.02444,-1.627
0.02414,0.02414,-1.627
0.02399,0.02399,-1.627
0.02432,0.02432,-1.626
0.02423,0.02423,-1.626
0.02425,0.02425,-1.626
0.02423,0.02423,-1.626
0.02409,0.02409,-1.626
0.02414,0.02414,-1.627
0.02443,0.02443,-1.627
,,-1.627
,,-1.627
,,-1.626
,,-1.626
,,-1.627
