"Light Intensity (% of scale max) Run #9","Relative Intensity Run #9","Voltage (V) Run #9"
0.02496,0.02496,-2.335
0.02484,0.02484,-2.335
0.02481,0.02481,-2.335
0.02495,0.02495,-2.333
0.02515,0.02515,-2.333
0.02570,0.02570,-2.332
0.02565,0.02565,-2.332
0.02620,0.02620,-2.332
0.02644,0.02644,-2.333
0.02608,0.02608,-2.332
0.02666,0.02666,-2.330
0.02696,0.02696,-2.329
0.02710,0.02710,-2.328
0.02719,0.02719,-2.327
0.02722,0.02722,-2.328
0.02744,0.02744,-2.328
0.02718,0.02718,-2.328
0.02721,0.02721,-2.327
0.02718,0.02718,-2.326
0.02682,0.02682,-2.325
0.02698,0.02698,-2.325
0.02670,0.02670,-2.324
0.02654,0.02654,-2.324
0.02635,0.02635,-2.324
0.02615,0.02615,-2.322
0.02612,0.02612,-2.320
0.02563,0.02563,-2.320
0.02563,0.02563,-2.320
0.02560,0.02560,-2.320
0.02533,0.02533,-2.321
0.02542,0.02542,-2.319
0.02528,0.02528,-2.317
0.02507,0.02507,-2.317
0.02510,0.02510,-2.316
0.02518,0.02518,-2.313
0.02504,0.02504,-2.312
0.02512,0.02512,-2.311
0.02501,0.02501,-2.311
0.02510,0.02510,-2.311
0.02463,0.02463,-2.310
0.02489,0.02489,-2.307
0.02505,0.02505,-2.306
0.02475,0.02475,-2.304
0.02463,0.02463,-2.302
0.02469,0.02469,-2.300
0.02483,0.02483,-2.300
0.02502,0.02502,-2.300
0.02495,0.02495,-2.298
0.02512,0.02512,-2.296
0.02477,0.02477,-2.296
0.02489,0.02489,-2.296
0.02472,0.02472,-2.296
0.02466,0.02466,-2.296
0.02492,0.02492,-2.296
0.02492,0.02492,-2.296
0.02458,0.02458,-2.296
0.02460,0.02460,-2.296
0.02481,0.02481,-2.295
0.02472,0.02472,-2.293
0.02502,0.02502,-2.293
0.02473,0.02473,-2.293
0.02505,0.02505,-2.292
0.02516,0.02516,-2.290
0.02481,0.02481,-2.289
0.02527,0.02527,-2.289
0.02565,0.02565,-2.289
0.02542,0.02542,-2.286
0.02551,0.02551,-2.284
0.02557,0.02557,-2.284
0.02562,0.02562,-2.282
0.02542,0.02542,-2.279
0.02524,0.02524,-2.279
0.02498,0.02498,-2.278
0.02472,0.02472,-2.276
0.02480,0.02480,-2.274
0.02477,0.02477,-2.274
0.02483,0.02483,-2.274
0.02469,0.02469,-2.270
0.02438,0.02438,-2.270
0.02472,0.02472,-2.269
0.02423,0.02423,-2.270
0.02437,0.02437,-2.268
0.02441,0.02441,-2.267
0.02435,0.02435,-2.264
0.02423,0.02423,-2.260
0.02444,0.02444,-2.257
0.02443,0.02443,-2.256
0.02425,0.02425,-2.254
0.02422,0.02422,-2.253
0.02448,0.02448,-2.252
0.02422,0.02422,-2.251
0.02435,0.02435,-2.248
0.02455,0.02455,-2.246
0.02466,0.02466,-2.246
0.02412,0.02412,-2.245
0.02448,0.02448,-2.244
0.02437,0.02437,-2.248
0.02451,0.02451,-2.252
0.02432,0.02432,-2.254
0.02446,0.02446,-2.255
0.02458,0.02458,-2.256
0.02466,0.02466,-2.256
0.02426,0.02426,-2.254
0.02455,0.02455,-2.251
0.02469,0.02469,-2.252
0.02441,0.02441,-2.251
0.02437,0.02437,-2.249
0.02446,0.02446,-2.247
0.02463,0.02463,-2.245
0.02444,0.02444,-2.243
0.02469,0.02469,-2.242
0.02461,0.02461,-2.239
0.02487,0.02487,-2.239
0.02461,0.02461,-2.238
0.02464,0.02464,-2.239
0.02443,0.02443,-2.239
0.02451,0.02451,-2.237
0.02470,0.02470,-2.235
0.02487,0.02487,-2.235
0.02646,0.02646,-2.236
0.02769,0.02769,-2.234
0.02872,0.02872,-2.232
0.02968,0.02968,-2.231
0.03116,0.03116,-2.230
0.03168,0.03168,-2.230
0.03204,0.03204,-2.227
0.03287,0.03287,-2.227
0.03258,0.03258,-2.227
0.03149,0.03149,-2.226
0.02992,0.02992,-2.226
0.02885,0.02885,-2.224
0.02733,0.02733,-2.221
0.02689,0.02689,-2.221
0.02650,0.02650,-2.221
0.02612,0.02612,-2.218
0.02606,0.02606,-2.216
0.02547,0.02547,-2.216
0.02544,0.02544,-2.214
0.02554,0.02554,-2.213
0.02515,0.02515,-2.213
0.02507,0.02507,-2.211
0.02504,0.02504,-2.209
0.02475,0.02475,-2.208
0.02451,0.02451,-2.208
0.02437,0.02437,-2.208
0.02451,0.02451,-2.208
0.02423,0.02423,-2.208
0.02448,0.02448,-2.207
0.02437,0.02437,-2.205
0.02461,0.02461,-2.204
0.02451,0.02451,-2.205
0.02432,0.02432,-2.205
0.02463,0.02463,-2.205
0.02454,0.02454,-2.204
0.02443,0.02443,-2.205
0.02446,0.02446,-2.203
0.02481,0.02481,-2.200
0.02466,0.02466,-2.199
0.02490,0.02490,-2.199
0.02483,0.02483,-2.199
0.02480,0.02480,-2.199
0.02470,0.02470,-2.198
0.02458,0.02458,-2.194
0.02480,0.02480,-2.194
0.02452,0.02452,-2.191
0.02417,0.02417,-2.190
0.02434,0.02434,-2.190
0.02466,0.02466,-2.190
0.02507,0.02507,-2.189
0.02687,0.02687,-2.186
0.02739,0.02739,-2.185
0.02823,0.02823,-2.186
0.02835,0.02835,-2.183
0.02899,0.02899,-2.182
0.02896,0.02896,-2.182
0.02904,0.02904,-2.181
0.02910,0.02910,-2.178
0.02908,0.02908,-2.177
0.02882,0.02882,-2.178
0.02840,0.02840,-2.177
0.02855,0.02855,-2.175
0.02844,0.02844,-2.175
0.02797,0.02797,-2.172
0.02771,0.02771,-2.173
0.02715,0.02715,-2.173
0.02638,0.02638,-2.173
0.02522,0.02522,-2.173
0.02489,0.02489,-2.173
0.02499,0.02499,-2.172
0.02477,0.02477,-2.171
0.02470,0.02470,-2.169
0.02469,0.02469,-2.168
0.02452,0.02452,-2.165
0.02448,0.02448,-2.165
0.02441,0.02441,-2.165
0.02426,0.02426,-2.164
0.02422,0.02422,-2.163
0.02399,0.02399,-2.160
0.02402,0.02402,-2.160
0.02417,0.02417,-2.160
0.02403,0.02403,-2.160
0.02415,0.02415,-2.156
0.02454,0.02454,-2.156
0.02432,0.02432,-2.156
0.02408,0.02408,-2.156
0.02449,0.02449,-2.156
0.02464,0.02464,-2.154
0.02412,0.02412,-2.151
0.02434,0.02434,-2.152
0.02440,0.02440,-2.152
0.02457,0.02457,-2.150
0.02417,0.02417,-2.148
0.02437,0.02437,-2.148
0.02438,0.02438,-2.147
0.02425,0.02425,-2.143
0.02484,0.02484,-2.143
0.02477,0.02477,-2.143
0.02521,0.02521,-2.140
0.02518,0.02518,-2.139
0.02505,0.02505,-2.140
0.02542,0.02542,-2.140
0.02534,0.02534,-2.136
0.02525,0.02525,-2.134
0.02533,0.02533,-2.132
0.02548,0.02548,-2.129
0.02519,0.02519,-2.130
0.02528,0.02528,-2.130
0.02557,0.02557,-2.129
0.02547,0.02547,-2.127
0.02557,0.02557,-2.127
0.02531,0.02531,-2.126
0.02498,0.02498,-2.126
0.02507,0.02507,-2.126
0.02509,0.02509,-2.126
0.02496,0.02496,-2.126
0.02496,0.02496,-2.126
0.02452,0.02452,-2.124
0.02475,0.02475,-2.121
0.02463,0.02463,-2.122
0.02470,0.02470,-2.121
0.02452,0.02452,-2.119
0.02454,0.02454,-2.118
0.02446,0.02446,-2.117
0.02440,0.02440,-2.114
0.02423,0.02423,-2.114
0.02452,0.02452,-2.114
0.02435,0.02435,-2.110
0.02438,0.02438,-2.108
0.02403,0.02403,-2.109
0.02400,0.02400,-2.105
0.02409,0.02409,-2.104
0.02431,0.02431,-2.104
0.02448,0.02448,-2.104
0.02443,0.02443,-2.104
0.02464,0.02464,-2.104
0.02461,0.02461,-2.101
0.02475,0.02475,-2.099
0.02461,0.02461,-2.099
0.02477,0.02477,-2.100
0.02470,0.02470,-2.100
0.02469,0.02469,-2.099
0.02473,0.02473,-2.099
0.02443,0.02443,-2.099
0.02452,0.02452,-2.097
0.02457,0.02457,-2.096
0.02432,0.02432,-2.095
0.02501,0.02501,-2.095
0.02499,0.02499,-2.095
0.02600,0.02600,-2.093
0.02782,0.02782,-2.091
0.03345,0.03345,-2.091
0.03458,0.03458,-2.091
0.03531,0.03531,-2.091
0.03554,0.03554,-2.090
0.03537,0.03537,-2.086
0.03499,0.03499,-2.085
0.03468,0.03468,-2.082
0.03401,0.03401,-2.082
0.03183,0.03183,-2.083
0.03070,0.03070,-2.082
0.02991,0.02991,-2.080
0.02937,0.02937,-2.079
0.02895,0.02895,-2.078
0.02824,0.02824,-2.077
0.02811,0.02811,-2.077
0.02812,0.02812,-2.074
0.02791,0.02791,-2.074
0.02762,0.02762,-2.073
0.02727,0.02727,-2.072
0.02690,0.02690,-2.073
0.02687,0.02687,-2.071
0.02596,0.02596,-2.069
0.02586,0.02586,-2.068
0.02551,0.02551,-2.068
0.02548,0.02548,-2.068
0.02525,0.02525,-2.065
0.02499,0.02499,-2.063
0.02451,0.02451,-2.064
0.02434,0.02434,-2.063
0.02472,0.02472,-2.060
0.02415,0.02415,-2.060
0.02451,0.02451,-2.059
0.02467,0.02467,-2.056
0.02466,0.02466,-2.056
0.02512,0.02512,-2.055
0.02502,0.02502,-2.053
0.02480,0.02480,-2.052
0.02502,0.02502,-2.052
0.02487,0.02487,-2.052
0.02490,0.02490,-2.049
0.02495,0.02495,-2.048
0.02484,0.02484,-2.048
0.02591,0.02591,-2.047
0.02634,0.02634,-2.047
0.02747,0.02747,-2.046
0.02852,0.02852,-2.044
0.03175,0.03175,-2.042
0.03331,0.03331,-2.043
0.03441,0.03441,-2.042
0.03471,0.03471,-2.040
0.03398,0.03398,-2.037
0.03111,0.03111,-2.037
0.02995,0.02995,-2.037
0.02899,0.02899,-2.034
0.02834,0.02834,-2.033
0.02692,0.02692,-2.033
0.02658,0.02658,-2.029
0.02621,0.02621,-2.029
0.02591,0.02591,-2.027
0.02531,0.02531,-2.026
0.02486,0.02486,-2.025
0.02493,0.02493,-2.025
0.02484,0.02484,-2.025
0.02437,0.02437,-2.022
0.02446,0.02446,-2.021
0.02443,0.02443,-2.021
0.02437,0.02437,-2.021
0.02411,0.02411,-2.017
0.02417,0.02417,-2.016
0.02444,0.02444,-2.017
0.02432,0.02432,-2.015
0.02483,0.02483,-2.012
0.02473,0.02473,-2.011
0.02486,0.02486,-2.008
0.02422,0.02422,-2.007
0.02466,0.02466,-2.007
0.02470,0.02470,-2.007
0.02455,0.02455,-2.005
0.02455,0.02455,-2.003
0.02473,0.02473,-2.003
0.02452,0.02452,-2.003
0.02455,0.02455,-2.003
0.02449,0.02449,-2.002
0.02443,0.02443,-2.002
0.02463,0.02463,-2.002
0.02426,0.02426,-2.000
0.02449,0.02449,-1.999
0.02426,0.02426,-1.998
0.02448,0.02448,-1.998
0.02457,0.02457,-1.998
0.02464,0.02464,-1.998
0.02461,0.02461,-1.997
0.02515,0.02515,-1.996
0.02554,0.02554,-1.995
0.02620,0.02620,-1.993
0.02620,0.02620,-1.993
0.02611,0.02611,-1.993
0.02626,0.02626,-1.992
0.02615,0.02615,-1.989
0.02596,0.02596,-1.988
0.02582,0.02582,-1.988
0.02527,0.02527,-1.987
0.02527,0.02527,-1.985
0.02477,0.02477,-1.983
0.02490,0.02490,-1.984
0.02469,0.02469,-1.983
0.02486,0.02486,-1.980
0.02489,0.02489,-1.979
0.02495,0.02495,-1.979
0.02486,0.02486,-1.977
0.02525,0.02525,-1.975
0.02519,0.02519,-1.974
0.02493,0.02493,-1.974
0.02502,0.02502,-1.974
0.02501,0.02501,-1.971
0.02504,0.02504,-1.970
0.02501,0.02501,-1.971
0.02469,0.02469,-1.971
0.02477,0.02477,-1.971
0.02481,0.02481,-1.971
0.02469,0.02469,-1.970
0.02473,0.02473,-1.970
0.02504,0.02504,-1.968
0.02475,0.02475,-1.967
0.02481,0.02481,-1.967
0.02466,0.02466,-1.967
0.02477,0.02477,-1.966
0.02484,0.02484,-1.965
0.02481,0.02481,-1.964
0.02483,0.02483,-1.963
0.02525,0.02525,-1.962
0.02531,0.02531,-1.961
0.02524,0.02524,-1.958
0.02509,0.02509,-1.957
0.02567,0.02567,-1.956
0.02565,0.02565,-1.955
0.02539,0.02539,-1.953
0.02525,0.02525,-1.952
0.02492,0.02492,-1.953
0.02455,0.02455,-1.952
0.02472,0.02472,-1.950
0.02464,0.02464,-1.948
0.02483,0.02483,-1.948
0.02603,0.02603,-1.948
0.02652,0.02652,-1.948
0.02756,0.02756,-1.947
0.02841,0.02841,-1.946
0.03046,0.03046,-1.944
0.03189,0.03189,-1.943
0.03394,0.03394,-1.943
0.03647,0.03647,-1.943
0.04002,0.04002,-1.941
0.04097,0.04097,-1.940
0.04103,0.04103,-1.940
0.04079,0.04079,-1.940
0.03906,0.03906,-1.939
0.03830,0.03830,-1.937
0.03706,0.03706,-1.935
0.03459,0.03459,-1.936
0.02919,0.02919,-1.935
0.02887,0.02887,-1.933
0.02890,0.02890,-1.932
0.02873,0.02873,-1.932
0.02846,0.02846,-1.931
0.02765,0.02765,-1.926
0.02722,0.02722,-1.926
0.02672,0.02672,-1.923
0.02626,0.02626,-1.923
0.02614,0.02614,-1.923
0.02625,0.02625,-1.921
0.02638,0.02638,-1.919
0.02618,0.02618,-1.918
0.02596,0.02596,-1.918
0.02609,0.02609,-1.914
0.02554,0.02554,-1.913
0.02565,0.02565,-1.912
0.02556,0.02556,-1.912
0.02565,0.02565,-1.911
0.02545,0.02545,-1.908
0.02510,0.02510,-1.908
0.02475,0.02475,-1.906
0.02492,0.02492,-1.904
0.02490,0.02490,-1.903
0.02460,0.02460,-1.901
0.02455,0.02455,-1.899
0.02463,0.02463,-1.899
0.02438,0.02438,-1.900
0.02425,0.02425,-1.899
0.02449,0.02449,-1.899
0.02492,0.02492,-1.899
0.02541,0.02541,-1.899
0.02563,0.02563,-1.898
0.02583,0.02583,-1.897
0.02629,0.02629,-1.896
0.02657,0.02657,-1.895
0.02692,0.02692,-1.895
0.02765,0.02765,-1.896
0.02933,0.02933,-1.896
0.03008,0.03008,-1.895
0.03073,0.03073,-1.894
0.03143,0.03143,-1.893
0.03203,0.03203,-1.891
0.03413,0.03413,-1.891
0.03534,0.03534,-1.891
0.03621,0.03621,-1.891
0.03665,0.03665,-1.891
0.03539,0.03539,-1.891
0.03461,0.03461,-1.889
0.03349,0.03349,-1.887
0.03236,0.03236,-1.885
0.03067,0.03067,-1.887
0.03021,0.03021,-1.884
0.02946,0.02946,-1.881
0.02878,0.02878,-1.881
0.02728,0.02728,-1.881
0.02695,0.02695,-1.880
0.02663,0.02663,-1.877
0.02602,0.02602,-1.876
0.02583,0.02583,-1.877
0.02577,0.02577,-1.874
0.02536,0.02536,-1.872
0.02536,0.02536,-1.872
0.02512,0.02512,-1.869
0.02493,0.02493,-1.868
0.02490,0.02490,-1.867
0.02493,0.02493,-1.867
0.02473,0.02473,-1.865
0.02483,0.02483,-1.863
0.02473,0.02473,-1.864
0.02472,0.02472,-1.864
0.02496,0.02496,-1.863
0.02446,0.02446,-1.860
0.02469,0.02469,-1.860
0.02451,0.02451,-1.859
0.02451,0.02451,-1.858
0.02419,0.02419,-1.854
0.02428,0.02428,-1.854
0.02454,0.02454,-1.852
0.02452,0.02452,-1.851
0.02452,0.02452,-1.851
0.02458,0.02458,-1.850
0.02452,0.02452,-1.848
0.02440,0.02440,-1.846
0.02470,0.02470,-1.847
0.02480,0.02480,-1.846
0.02477,0.02477,-1.846
0.02489,0.02489,-1.847
0.02505,0.02505,-1.847
0.02510,0.02510,-1.846
0.02509,0.02509,-1.846
0.02527,0.02527,-1.844
0.02513,0.02513,-1.843
0.02570,0.02570,-1.843
0.02539,0.02539,-1.843
0.02563,0.02563,-1.842
0.02599,0.02599,-1.842
0.02585,0.02585,-1.842
0.02583,0.02583,-1.842
0.02583,0.02583,-1.842
0.02568,0.02568,-1.843
0.02589,0.02589,-1.841
0.02605,0.02605,-1.841
0.02586,0.02586,-1.840
0.02565,0.02565,-1.841
0.02583,0.02583,-1.841
0.02617,0.02617,-1.841
0.02620,0.02620,-1.841
0.02588,0.02588,-1.840
0.02603,0.02603,-1.840
0.02596,0.02596,-1.839
0.02594,0.02594,-1.839
0.02582,0.02582,-1.839
0.02618,0.02618,-1.839
0.02612,0.02612,-1.839
0.02596,0.02596,-1.839
0.02563,0.02563,-1.839
0.02582,0.02582,-1.839
0.02553,0.02553,-1.839
0.02516,0.02516,-1.839
0.02527,0.02527,-1.838
0.02541,0.02541,-1.836
0.02518,0.02518,-1.835
0.02525,0.02525,-1.835
0.02515,0.02515,-1.834
0.02510,0.02510,-1.831
0.02545,0.02545,-1.830
0.02545,0.02545,-1.830
0.02539,0.02539,-1.830
0.02534,0.02534,-1.830
0.02531,0.02531,-1.830
0.02509,0.02509,-1.827
0.02504,0.02504,-1.824
0.02507,0.02507,-1.824
0.02519,0.02519,-1.821
0.02509,0.02509,-1.821
0.02525,0.02525,-1.820
0.02507,0.02507,-1.819
0.02486,0.02486,-1.817
0.02489,0.02489,-1.816
0.02495,0.02495,-1.815
0.02484,0.02484,-1.815
0.02507,0.02507,-1.815
0.02542,0.02542,-1.813
0.02611,0.02611,-1.812
0.02573,0.02573,-1.811
0.02539,0.02539,-1.809
0.02484,0.02484,-1.808
0.02493,0.02493,-1.807
0.02538,0.02538,-1.804
0.02621,0.02621,-1.804
0.02582,0.02582,-1.802
0.02760,0.02760,-1.799
0.02994,0.02994,-1.799
0.03528,0.03528,-1.799
0.03857,0.03857,-1.797
0.04485,0.04485,-1.795
0.04533,0.04533,-1.794
0.04596,0.04596,-1.794
0.04730,0.04730,-1.794
0.04930,0.04930,-1.792
0.04916,0.04916,-1.790
0.04811,0.04811,-1.790
0.04582,0.04582,-1.790
0.04085,0.04085,-1.790
0.03825,0.03825,-1.790
0.03500,0.03500,-1.786
0.03340,0.03340,-1.786
0.03098,0.03098,-1.785
0.03072,0.03072,-1.783
0.03072,0.03072,-1.781
0.03021,0.03021,-1.780
0.02887,0.02887,-1.780
0.02808,0.02808,-1.777
0.02754,0.02754,-1.776
0.02682,0.02682,-1.776
0.02686,0.02686,-1.775
0.02669,0.02669,-1.770
0.02644,0.02644,-1.770
0.02654,0.02654,-1.770
0.02658,0.02658,-1.768
0.02669,0.02669,-1.764
0.02641,0.02641,-1.765
0.02611,0.02611,-1.765
0.02565,0.02565,-1.764
0.02570,0.02570,-1.760
0.02629,0.02629,-1.761
0.02711,0.02711,-1.761
0.02618,0.02618,-1.760
0.02489,0.02489,-1.756
0.02499,0.02499,-1.755
0.02776,0.02776,-1.755
0.02887,0.02887,-1.752
0.03029,0.03029,-1.750
0.03528,0.03528,-1.747
0.03807,0.03807,-1.746
0.04092,0.04092,-1.742
0.04179,0.04179,-1.742
0.04361,0.04361,-1.741
0.04359,0.04359,-1.742
0.04440,0.04440,-1.739
0.04605,0.04605,-1.738
0.04799,0.04799,-1.738
0.04849,0.04849,-1.738
0.04878,0.04878,-1.737
0.04877,0.04877,-1.737
0.04881,0.04881,-1.737
0.04842,0.04842,-1.737
0.04794,0.04794,-1.737
0.04640,0.04640,-1.734
0.04433,0.04433,-1.733
0.04108,0.04108,-1.732
0.03874,0.03874,-1.733
0.03481,0.03481,-1.732
0.03325,0.03325,-1.733
0.03218,0.03218,-1.733
0.03166,0.03166,-1.730
0.03088,0.03088,-1.729
0.02977,0.02977,-1.728
0.02948,0.02948,-1.728
0.02878,0.02878,-1.725
0.02852,0.02852,-1.725
0.02759,0.02759,-1.725
0.02692,0.02692,-1.725
0.02673,0.02673,-1.724
0.02605,0.02605,-1.724
0.02556,0.02556,-1.721
0.02574,0.02574,-1.721
0.02565,0.02565,-1.721
0.02567,0.02567,-1.720
0.02530,0.02530,-1.716
0.02548,0.02548,-1.715
0.02528,0.02528,-1.715
0.02531,0.02531,-1.715
0.02550,0.02550,-1.715
0.02551,0.02551,-1.715
0.02528,0.02528,-1.715
0.02502,0.02502,-1.715
0.02493,0.02493,-1.715
0.02507,0.02507,-1.715
0.02501,0.02501,-1.716
0.02510,0.02510,-1.716
0.02470,0.02470,-1.714
0.02480,0.02480,-1.711
0.02470,0.02470,-1.711
0.02512,0.02512,-1.710
0.02501,0.02501,-1.711
0.02502,0.02502,-1.711
0.02466,0.02466,-1.711
0.02490,0.02490,-1.711
0.02502,0.02502,-1.711
0.02472,0.02472,-1.710
0.02472,0.02472,-1.708
0.02428,0.02428,-1.706
0.02437,0.02437,-1.706
0.02426,0.02426,-1.705
0.02444,0.02444,-1.705
0.02435,0.02435,-1.703
0.02443,0.02443,-1.701
0.02440,0.02440,-1.701
0.02452,0.02452,-1.697
0.02489,0.02489,-1.697
0.02505,0.02505,-1.697
0.02527,0.02527,-1.698
0.02539,0.02539,-1.694
0.02539,0.02539,-1.693
0.02579,0.02579,-1.693
0.02559,0.02559,-1.694
0.02586,0.02586,-1.689
0.02586,0.02586,-1.689
0.02573,0.02573,-1.689
0.02580,0.02580,-1.689
0.02570,0.02570,-1.689
0.02571,0.02571,-1.689
0.02576,0.02576,-1.689
0.02588,0.02588,-1.689
0.02596,0.02596,-1.688
0.02591,0.02591,-1.686
0.02602,0.02602,-1.685
0.02600,0.02600,-1.686
0.02588,0.02588,-1.686
0.02591,0.02591,-1.686
0.02589,0.02589,-1.685
0.02550,0.02550,-1.686
0.02599,0.02599,-1.686
0.02582,0.02582,-1.686
0.02557,0.02557,-1.685
0.02563,0.02563,-1.686
0.02548,0.02548,-1.686
0.02530,0.02530,-1.685
0.02536,0.02536,-1.682
0.02524,0.02524,-1.682
0.02531,0.02531,-1.681
0.02563,0.02563,-1.681
0.02556,0.02556,-1.681
0.02541,0.02541,-1.681
0.02568,0.02568,-1.679
0.02573,0.02573,-1.676
0.02596,0.02596,-1.675
0.02605,0.02605,-1.675
0.02574,0.02574,-1.677
0.02579,0.02579,-1.675
0.02597,0.02597,-1.675
0.02583,0.02583,-1.672
0.02602,0.02602,-1.671
0.02565,0.02565,-1.671
0.02559,0.02559,-1.671
0.02553,0.02553,-1.668
0.02525,0.02525,-1.667
0.02565,0.02565,-1.666
0.02556,0.02556,-1.666
0.02562,0.02562,-1.665
0.02553,0.02553,-1.666
0.02542,0.02542,-1.663
0.02492,0.02492,-1.662
0.02507,0.02507,-1.662
0.02473,0.02473,-1.662
0.02489,0.02489,-1.662
0.02483,0.02483,-1.659
0.02489,0.02489,-1.658
0.02528,0.02528,-1.659
0.02524,0.02524,-1.658
0.02602,0.02602,-1.659
0.02629,0.02629,-1.659
0.02644,0.02644,-1.655
0.02675,0.02675,-1.654
0.02628,0.02628,-1.653
0.02606,0.02606,-1.654
0.02609,0.02609,-1.654
0.02599,0.02599,-1.651
0.02576,0.02576,-1.649
0.02539,0.02539,-1.649
0.02559,0.02559,-1.649
0.02606,0.02606,-1.649
0.02785,0.02785,-1.648
0.03226,0.03226,-1.646
0.03571,0.03571,-1.644
0.03702,0.03702,-1.644
0.03885,0.03885,-1.644
0.04507,0.04507,-1.644
0.04761,0.04761,-1.641
0.04842,0.04842,-1.641
0.05075,0.05075,-1.641
0.05254,0.05254,-1.640
0.05400,0.05400,-1.640
0.05525,0.05525,-1.641
0.05602,0.05602,-1.640
0.06046,0.06046,-1.637
0.06258,0.06258,-1.637
0.06447,0.06447,-1.637
0.06621,0.06621,-1.637
0.06711,0.06711,-1.637
0.06706,0.06706,-1.637
0.06706,0.06706,-1.637
0.06709,0.06709,-1.637
0.06728,0.06728,-1.637
0.06706,0.06706,-1.637
0.06682,0.06682,-1.637
0.06656,0.06656,-1.636
0.06642,0.06642,-1.636
0.06622,0.06622,-1.635
0.06606,0.06606,-1.633
0.06595,0.06595,-1.632
0.06537,0.06537,-1.632
0.06525,0.06525,-1.632
0.06509,0.06509,-1.632
0.06467,0.06467,-1.632
0.06334,0.06334,-1.632
0.06259,0.06259,-1.632
0.06209,0.06209,-1.632
0.06108,0.06108,-1.632
0.05872,0.05872,-1.632
0.05646,0.05646,-1.632
0.05374,0.05374,-1.632
0.05098,0.05098,-1.632
0.04535,0.04535,-1.631
0.04346,0.04346,-1.631
0.04158,0.04158,-1.632
0.04001,0.04001,-1.632
0.03735,0.03735,-1.629
0.03592,0.03592,-1.629
0.03471,0.03471,-1.629
0.03368,0.03368,-1.628
0.03212,0.03212,-1.628
0.03188,0.03188,-1.628
0.03159,0.03159,-1.624
0.03110,0.03110,-1.624
0.03075,0.03075,-1.624
0.02998,0.02998,-1.624
0.02945,0.02945,-1.624
0.02950,0.02950,-1.622
0.02913,0.02913,-1.621
0.02774,0.02774,-1.620
0.02750,0.02750,-1.620
0.02687,0.02687,-1.619
0.02695,0.02695,-1.619
0.02692,0.02692,-1.620
0.02637,0.02637,-1.619
0.02605,0.02605,-1.615
0.02597,0.02597,-1.614
0.02560,0.02560,-1.614
0.02534,0.02534,-1.614
0.02533,0.02533,-1.611
0.02510,0.02510,-1.611
0.02501,0.02501,-1.610
0.02519,0.02519,-1.610
0.02525,0.02525,-1.610
0.02596,0.02596,-1.610
0.02721,0.02721,-1.609
0.02692,0.02692,-1.607
0.02632,0.02632,-1.606
0.02527,0.02527,-1.606
0.02541,0.02541,-1.605
0.03314,0.03314,-1.602
0.03612,0.03612,-1.602
0.04546,0.04546,-1.601
0.05469,0.05469,-1.598
0.06741,0.06741,-1.598
0.07166,0.07166,-1.595
0.07364,0.07364,-1.593
0.07437,0.07437,-1.593
0.07269,0.07269,-1.591
0.07130,0.07130,-1.588
0.06720,0.06720,-1.588
0.06296,0.06296,-1.589
0.05350,0.05350,-1.589
0.04984,0.04984,-1.585
0.04684,0.04684,-1.585
0.04266,0.04266,-1.584
0.03781,0.03781,-1.585
0.03629,0.03629,-1.582
0.03473,0.03473,-1.579
0.03398,0.03398,-1.580
0.03320,0.03320,-1.579
0.03238,0.03238,-1.578
0.03169,0.03169,-1.574
0.03084,0.03084,-1.575
0.03029,0.03029,-1.575
0.03023,0.03023,-1.575
0.03003,0.03003,-1.575
0.02974,0.02974,-1.573
0.02946,0.02946,-1.571
0.02806,0.02806,-1.570
0.02734,0.02734,-1.570
0.02646,0.02646,-1.570
0.02602,0.02602,-1.570
0.02588,0.02588,-1.570
0.02588,0.02588,-1.570
0.02577,0.02577,-1.569
0.02570,0.02570,-1.567
0.02567,0.02567,-1.567
0.02557,0.02557,-1.567
0.02556,0.02556,-1.566
0.02522,0.02522,-1.564
0.02512,0.02512,-1.563
0.02512,0.02512,-1.563
0.02509,0.02509,-1.563
0.02490,0.02490,-1.562
0.02483,0.02483,-1.561
0.02501,0.02501,-1.558
0.02481,0.02481,-1.557
0.02461,0.02461,-1.557
0.02498,0.02498,-1.558
0.02437,0.02437,-1.558
0.02426,0.02426,-1.558
0.02441,0.02441,-1.558
0.02426,0.02426,-1.557
0.02477,0.02477,-1.553
0.02492,0.02492,-1.553
0.02582,0.02582,-1.552
0.02654,0.02654,-1.548
0.02727,0.02727,-1.548
0.02805,0.02805,-1.548
0.02840,0.02840,-1.545
0.02827,0.02827,-1.543
0.02829,0.02829,-1.543
0.02818,0.02818,-1.542
0.02789,0.02789,-1.540
0.02820,0.02820,-1.540
0.02812,0.02812,-1.540
0.02783,0.02783,-1.536
0.02756,0.02756,-1.534
0.02760,0.02760,-1.535
0.02707,0.02707,-1.535
0.02704,0.02704,-1.535
0.02715,0.02715,-1.535
0.02715,0.02715,-1.534
0.02699,0.02699,-1.534
0.02663,0.02663,-1.535
0.02655,0.02655,-1.535
0.02635,0.02635,-1.533
0.02643,0.02643,-1.530
0.02660,0.02660,-1.530
0.02670,0.02670,-1.531
0.02650,0.02650,-1.531
0.02643,0.02643,-1.531
0.02626,0.02626,-1.528
0.02609,0.02609,-1.526
0.02568,0.02568,-1.526
0.02573,0.02573,-1.526
0.02568,0.02568,-1.523
