"Voltage (V) Run #1","Light Intensity (% of scale max) Run #1","Relative Intensity Run #1"
2.067,0.1,0.13
2.067,0.1,0.13
2.067,0.1,0.13
2.068,0.1,0.13
2.065,0.1,0.13
2.060,0.1,0.13
2.060,0.1,0.13
2.060,0.1,0.13
2.060,0.1,0.13
2.061,0.1,0.13
2.059,0.1,0.13
2.055,0.1,0.13
2.052,0.1,0.13
2.052,0.1,0.13
2.052,0.1,0.13
2.053,0.1,0.13
2.052,0.1,0.13
2.047,0.1,0.13
2.044,0.1,0.12
2.043,0.1,0.12
2.044,0.1,0.12
2.044,0.1,0.12
2.044,0.1,0.12
2.044,0.1,0.12
2.041,0.1,0.12
2.040,0.1,0.12
2.040,0.1,0.12
2.040,0.1,0.12
2.041,0.1,0.12
2.039,0.1,0.12
2.036,0.1,0.12
2.035,0.1,0.12
2.035,0.1,0.11
2.034,0.1,0.11
2.034,0.1,0.11
2.034,0.1,0.11
2.030,0.1,0.11
2.027,0.1,0.11
2.027,0.1,0.11
2.027,0.1,0.11
2.027,0.1,0.11
2.026,0.1,0.11
2.025,0.1,0.11
2.023,0.1,0.11
2.023,0.1,0.10
2.023,0.1,0.10
2.023,0.1,0.10
2.023,0.1,0.10
2.020,0.1,0.10
2.016,0.1,0.10
2.017,0.1,0.10
2.017,0.1,0.10
2.017,0.1,0.10
2.017,0.1,0.10
2.014,0.1,0.10
2.009,0.1,0.10
2.009,0.1,0.09
2.009,0.1,0.09
2.008,0.1,0.09
2.008,0.1,0.09
2.006,0.1,0.09
2.003,0.1,0.09
2.003,0.1,0.09
2.002,0.1,0.09
2.002,0.1,0.09
2.002,0.1,0.09
2.001,0.1,0.09
1.998,0.1,0.09
1.997,0.1,0.08
1.998,0.1,0.09
1.998,0.1,0.08
1.998,0.1,0.09
1.995,0.1,0.08
1.990,0.1,0.09
1.991,0.1,0.08
1.989,0.1,0.08
1.989,0.1,0.08
1.989,0.1,0.08
1.989,0.1,0.08
1.985,0.1,0.08
1.984,0.1,0.08
1.984,0.1,0.08
1.983,0.1,0.08
1.983,0.1,0.08
1.983,0.1,0.08
1.981,0.1,0.08
1.979,0.1,0.08
1.978,0.1,0.08
1.979,0.1,0.08
1.979,0.1,0.08
1.979,0.1,0.08
1.978,0.1,0.08
1.975,0.1,0.08
1.975,0.1,0.08
1.975,0.1,0.08
1.975,0.1,0.08
1.975,0.1,0.08
1.975,0.1,0.08
1.970,0.1,0.08
1.969,0.1,0.08
1.970,0.1,0.07
1.970,0.1,0.07
1.970,0.1,0.07
1.970,0.1,0.07
1.969,0.1,0.07
1.967,0.1,0.07
1.968,0.1,0.07
1.968,0.1,0.07
1.968,0.1,0.07
1.968,0.1,0.07
1.968,0.1,0.07
1.965,0.1,0.07
1.965,0.1,0.07
1.965,0.1,0.07
1.965,0.1,0.07
1.965,0.1,0.07
1.964,0.1,0.07
1.961,0.1,0.07
1.959,0.1,0.07
1.957,0.1,0.07
1.957,0.1,0.07
1.957,0.1,0.07
1.958,0.1,0.07
1.957,0.1,0.07
1.954,0.1,0.07
1.951,0.1,0.07
1.950,0.1,0.07
1.951,0.1,0.07
1.950,0.1,0.07
1.950,0.1,0.07
1.950,0.1,0.07
1.948,0.1,0.07
1.948,0.1,0.07
1.947,0.1,0.08
1.947,0.1,0.08
1.947,0.1,0.08
1.948,0.1,0.08
1.947,0.1,0.08
1.944,0.1,0.08
1.944,0.1,0.08
1.944,0.1,0.08
1.943,0.1,0.08
1.943,0.1,0.08
1.944,0.1,0.08
1.941,0.1,0.08
1.941,0.1,0.08
1.941,0.1,0.08
1.941,0.1,0.08
1.940,0.1,0.08
1.940,0.1,0.08
1.940,0.1,0.08
1.936,0.1,0.08
1.937,0.1,0.08
1.936,0.1,0.08
1.937,0.1,0.08
1.936,0.1,0.08
1.937,0.1,0.08
1.935,0.1,0.08
1.933,0.1,0.08
1.933,0.1,0.08
1.932,0.1,0.09
1.933,0.1,0.09
1.932,0.1,0.09
1.933,0.1,0.09
1.930,0.1,0.09
1.928,0.1,0.09
1.924,0.1,0.09
1.924,0.1,0.10
1.924,0.1,0.10
1.925,0.1,0.10
1.925,0.1,0.10
1.923,0.1,0.10
1.919,0.1,0.10
1.917,0.1,0.10
1.917,0.1,0.11
1.917,0.1,0.11
1.917,0.1,0.11
1.917,0.1,0.11
1.913,0.1,0.11
1.913,0.1,0.11
1.913,0.1,0.12
1.913,0.1,0.12
1.913,0.1,0.12
1.912,0.1,0.12
1.909,0.1,0.12
1.906,0.1,0.12
1.906,0.1,0.13
1.906,0.1,0.14
1.906,0.1,0.13
1.906,0.1,0.14
1.904,0.1,0.14
1.901,0.1,0.13
1.899,0.1,0.14
1.900,0.1,0.15
1.899,0.1,0.14
1.899,0.1,0.15
1.899,0.1,0.15
1.898,0.1,0.15
1.896,0.1,0.15
1.896,0.2,0.15
1.895,0.2,0.16
1.896,0.2,0.16
1.896,0.2,0.16
1.895,0.2,0.16
1.891,0.2,0.16
1.888,0.2,0.17
1.888,0.2,0.17
1.889,0.2,0.18
1.888,0.2,0.18
1.888,0.2,0.18
1.887,0.2,0.18
1.884,0.2,0.18
1.881,0.2,0.18
1.881,0.2,0.19
1.881,0.2,0.19
1.881,0.2,0.19
1.881,0.2,0.19
1.880,0.2,0.19
1.878,0.2,0.20
1.877,0.2,0.21
1.877,0.2,0.22
1.877,0.2,0.21
1.878,0.2,0.21
1.875,0.2,0.21
1.870,0.2,0.22
1.870,0.2,0.22
1.871,0.2,0.23
1.871,0.2,0.23
1.871,0.2,0.22
1.868,0.2,0.23
1.866,0.2,0.23
1.866,0.2,0.24
1.866,0.2,0.24
1.866,0.2,0.24
1.866,0.2,0.24
1.863,0.2,0.24
1.860,0.2,0.24
1.859,0.2,0.25
1.859,0.3,0.26
1.859,0.3,0.25
1.859,0.3,0.25
1.859,0.3,0.25
1.857,0.3,0.25
1.855,0.3,0.26
1.855,0.3,0.26
1.855,0.3,0.27
1.855,0.3,0.27
1.855,0.3,0.27
1.853,0.3,0.27
1.852,0.3,0.27
1.850,0.3,0.27
1.850,0.3,0.28
1.850,0.3,0.28
1.850,0.3,0.28
1.850,0.3,0.28
1.848,0.3,0.28
1.844,0.3,0.28
1.843,0.3,0.29
1.842,0.3,0.29
1.842,0.3,0.29
1.842,0.3,0.29
1.842,0.3,0.29
1.841,0.3,0.28
1.839,0.3,0.29
1.837,0.3,0.29
1.838,0.3,0.29
1.838,0.3,0.29
1.838,0.3,0.29
1.838,0.3,0.29
1.835,0.3,0.29
1.833,0.3,0.29
1.830,0.3,0.29
1.830,0.3,0.30
1.831,0.3,0.30
1.831,0.3,0.30
1.831,0.3,0.29
1.830,0.3,0.29
1.827,0.3,0.29
1.827,0.3,0.30
1.827,0.3,0.30
1.827,0.3,0.30
1.827,0.3,0.30
1.827,0.3,0.30
1.824,0.3,0.30
1.822,0.3,0.30
1.822,0.3,0.30
1.822,0.3,0.31
1.822,0.3,0.31
1.822,0.3,0.31
1.822,0.3,0.30
1.820,0.3,0.30
1.817,0.3,0.31
1.816,0.3,0.31
1.816,0.3,0.31
1.817,0.3,0.31
1.817,0.3,0.31
1.817,0.3,0.31
1.815,0.3,0.31
1.813,0.3,0.31
1.810,0.3,0.32
1.810,0.3,0.32
1.809,0.3,0.32
1.810,0.3,0.32
1.809,0.3,0.31
1.807,0.3,0.32
1.806,0.3,0.32
1.806,0.3,0.32
1.807,0.3,0.32
1.807,0.3,0.32
1.806,0.3,0.32
1.807,0.3,0.32
1.803,0.3,0.32
1.802,0.3,0.32
1.803,0.3,0.32
1.802,0.3,0.32
1.802,0.3,0.32
1.802,0.3,0.32
1.801,0.3,0.32
1.799,0.3,0.32
1.799,0.3,0.32
1.798,0.3,0.32
1.798,0.3,0.32
1.799,0.3,0.32
1.799,0.3,0.32
1.797,0.3,0.32
1.795,0.3,0.32
1.793,0.3,0.32
1.793,0.3,0.32
1.792,0.3,0.32
1.792,0.3,0.32
1.792,0.3,0.32
1.793,0.3,0.32
1.789,0.3,0.32
1.787,0.3,0.32
1.786,0.3,0.32
1.786,0.3,0.32
1.786,0.3,0.32
1.786,0.3,0.32
1.786,0.3,0.32
1.785,0.3,0.32
1.783,0.3,0.32
1.783,0.3,0.32
1.782,0.3,0.31
1.783,0.3,0.31
1.783,0.3,0.31
1.783,0.3,0.31
1.781,0.3,0.31
1.778,0.3,0.31
1.778,0.3,0.31
1.778,0.3,0.31
1.777,0.3,0.31
1.777,0.3,0.31
1.777,0.3,0.30
1.775,0.3,0.30
1.773,0.3,0.30
1.771,0.3,0.31
1.771,0.3,0.30
1.771,0.3,0.30
1.771,0.3,0.30
1.771,0.3,0.30
1.771,0.3,0.30
1.770,0.3,0.30
1.768,0.3,0.30
1.768,0.3,0.30
1.768,0.3,0.30
1.769,0.3,0.30
1.768,0.3,0.29
1.768,0.3,0.29
1.767,0.3,0.29
1.764,0.3,0.29
1.764,0.3,0.29
1.765,0.3,0.29
1.763,0.3,0.28
1.764,0.3,0.28
1.763,0.3,0.28
1.761,0.3,0.28
1.761,0.3,0.28
1.761,0.3,0.28
1.761,0.3,0.27
1.761,0.3,0.27
1.761,0.3,0.27
1.758,0.3,0.27
1.757,0.3,0.27
1.755,0.3,0.27
1.755,0.3,0.27
1.756,0.3,0.27
1.755,0.3,0.27
1.755,0.3,0.27
1.754,0.3,0.27
1.753,0.3,0.27
1.752,0.3,0.27
1.752,0.3,0.27
1.752,0.3,0.27
1.751,0.3,0.27
1.751,0.3,0.27
1.750,0.3,0.27
1.747,0.3,0.27
1.747,0.3,0.27
1.746,0.3,0.26
1.746,0.3,0.26
1.747,0.3,0.26
1.747,0.3,0.27
1.747,0.3,0.27
1.744,0.3,0.27
1.744,0.3,0.26
1.743,0.3,0.25
1.743,0.3,0.25
1.744,0.3,0.25
1.743,0.3,0.25
1.741,0.3,0.25
1.739,0.3,0.25
1.739,0.2,0.25
1.739,0.2,0.24
1.740,0.2,0.24
1.739,0.2,0.24
1.739,0.2,0.24
1.736,0.2,0.25
1.736,0.2,0.24
1.735,0.2,0.24
1.735,0.2,0.24
1.736,0.2,0.24
1.736,0.2,0.23
1.735,0.2,0.24
1.732,0.2,0.24
1.732,0.2,0.23
1.732,0.2,0.23
1.732,0.2,0.23
1.732,0.2,0.23
1.732,0.2,0.23
1.731,0.2,0.23
1.729,0.2,0.23
1.729,0.2,0.22
1.728,0.2,0.22
1.728,0.2,0.21
1.729,0.2,0.21
1.728,0.2,0.21
1.726,0.2,0.22
1.725,0.2,0.21
1.725,0.2,0.20
1.725,0.2,0.20
1.726,0.2,0.20
1.725,0.2,0.20
1.724,0.2,0.20
1.720,0.2,0.20
1.720,0.2,0.20
1.719,0.2,0.19
1.719,0.2,0.19
1.719,0.2,0.19
1.719,0.2,0.18
1.717,0.2,0.18
1.715,0.2,0.18
1.713,0.2,0.19
1.713,0.2,0.18
1.713,0.2,0.17
1.713,0.2,0.17
1.714,0.2,0.17
1.713,0.2,0.17
1.712,0.2,0.17
1.710,0.2,0.17
1.709,0.2,0.16
1.710,0.2,0.16
1.710,0.2,0.16
1.710,0.2,0.16
1.710,0.2,0.16
1.708,0.2,0.16
1.707,0.2,0.16
1.706,0.2,0.16
1.706,0.2,0.15
1.706,0.2,0.15
1.706,0.2,0.15
1.706,0.2,0.15
1.704,0.2,0.15
1.704,0.2,0.15
1.704,0.1,0.15
1.704,0.1,0.15
1.704,0.1,0.14
1.703,0.1,0.14
1.703,0.1,0.14
1.700,0.1,0.14
1.700,0.1,0.14
1.699,0.1,0.14
1.699,0.1,0.14
1.700,0.1,0.14
1.700,0.1,0.14
1.700,0.1,0.14
1.697,0.1,0.14
1.696,0.1,0.14
1.697,0.1,0.14
1.697,0.1,0.14
1.697,0.1,0.13
1.697,0.1,0.13
1.697,0.1,0.13
1.695,0.1,0.13
1.693,0.1,0.13
1.693,0.1,0.13
1.693,0.1,0.13
1.693,0.1,0.13
1.693,0.1,0.13
1.693,0.1,0.13
1.691,0.1,0.13
1.690,0.1,0.13
1.689,0.1,0.13
1.689,0.1,0.13
1.689,0.1,0.13
1.690,0.1,0.13
1.690,0.1,0.13
1.687,0.1,0.13
1.686,0.1,0.13
1.686,0.1,0.13
1.686,0.1,0.13
1.686,0.1,0.13
1.686,0.1,0.14
1.686,0.1,0.13
1.682,0.1,0.14
1.682,0.1,0.14
1.682,0.1,0.14
1.682,0.1,0.14
1.681,0.1,0.14
1.682,0.1,0.14
1.682,0.1,0.14
1.678,0.1,0.14
1.679,0.1,0.15
1.678,0.2,0.15
1.678,0.2,0.16
1.679,0.2,0.16
1.678,0.2,0.16
1.676,0.2,0.16
1.674,0.2,0.16
1.674,0.2,0.18
1.674,0.2,0.19
1.674,0.2,0.19
1.674,0.2,0.19
1.672,0.2,0.19
1.669,0.2,0.19
1.668,0.2,0.20
1.668,0.2,0.22
1.669,0.2,0.21
1.668,0.2,0.21
1.667,0.2,0.20
1.665,0.2,0.19
1.662,0.2,0.19
1.661,0.2,0.19
1.661,0.2,0.20
1.662,0.2,0.19
1.662,0.2,0.19
1.662,0.2,0.19
1.661,0.2,0.20
1.659,0.2,0.20
1.658,0.2,0.21
1.659,0.2,0.22
1.659,0.2,0.22
1.659,0.2,0.22
1.659,0.2,0.22
1.657,0.2,0.23
1.655,0.2,0.23
1.654,0.3,0.27
1.655,0.3,0.28
1.655,0.3,0.27
1.654,0.3,0.28
1.652,0.3,0.29
1.649,0.3,0.28
1.647,0.3,0.29
1.647,0.3,0.29
1.647,0.3,0.29
1.647,0.3,0.31
1.647,0.3,0.32
1.646,0.3,0.33
1.647,0.3,0.33
1.647,0.3,0.33
1.644,0.3,0.33
1.644,0.3,0.35
1.644,0.4,0.36
1.644,0.4,0.37
1.644,0.4,0.36
1.644,0.4,0.37
1.641,0.4,0.37
1.641,0.4,0.38
1.641,0.4,0.39
1.641,0.4,0.39
1.641,0.4,0.40
1.641,0.4,0.39
1.639,0.4,0.39
1.637,0.4,0.41
1.637,0.4,0.42
1.637,0.4,0.43
1.637,0.4,0.43
1.637,0.4,0.43
1.637,0.4,0.43
1.635,0.4,0.45
1.635,0.5,0.47
1.634,0.5,0.47
1.635,0.5,0.46
1.633,0.5,0.46
1.632,0.5,0.46
1.633,0.5,0.50
1.634,0.5,0.52
1.634,0.5,0.52
1.634,0.5,0.52
1.631,0.5,0.53
1.630,0.5,0.53
1.629,0.5,0.55
1.628,0.6,0.61
1.628,0.6,0.62
1.628,0.6,0.62
1.625,0.6,0.61
1.623,0.6,0.60
1.622,0.6,0.62
1.622,0.7,0.69
1.621,0.7,0.70
1.622,0.7,0.70
1.621,0.7,0.68
1.621,0.7,0.68
1.618,0.7,0.67
1.618,0.7,0.74
1.617,0.8,0.75
1.617,0.7,0.75
1.616,0.8,0.76
1.616,0.8,0.76
1.613,0.8,0.76
1.614,0.8,0.77
1.614,0.8,0.80
1.614,0.8,0.84
1.613,0.9,0.85
1.613,0.9,0.86
1.612,0.9,0.86
1.610,0.9,0.86
1.609,0.9,0.88
1.610,0.9,0.93
1.610,0.9,0.95
1.610,1.0,0.97
1.609,1.0,0.96
1.606,1.0,0.95
1.606,1.0,0.97
1.605,1.0,1.01
1.605,1.1,1.06
1.605,1.1,1.06
1.604,1.1,1.07
1.603,1.1,1.07
1.601,1.1,1.07
1.600,1.1,1.09
1.600,1.1,1.12
1.600,1.2,1.17
1.600,1.2,1.18
1.600,1.2,1.18
1.600,1.2,1.19
1.598,1.2,1.17
1.595,1.2,1.19
1.596,1.3,1.30
1.595,1.3,1.31
1.596,1.3,1.31
1.595,1.3,1.31
1.595,1.3,1.32
1.593,1.3,1.33
1.591,1.4,1.38
1.591,1.4,1.43
1.592,1.4,1.43
1.592,1.4,1.44
1.592,1.4,1.43
1.591,1.4,1.42
1.589,1.4,1.44
1.588,1.4,1.43
1.589,1.5,1.54
1.590,1.5,1.53
1.589,1.5,1.53
1.588,1.5,1.53
1.587,1.5,1.53
1.587,1.5,1.54
1.588,1.6,1.56
1.588,1.6,1.61
1.588,1.6,1.61
1.587,1.6,1.62
1.587,1.6,1.61
1.584,1.6,1.60
1.584,1.6,1.61
1.583,1.6,1.60
1.584,1.6,1.60
1.584,1.6,1.61
1.584,1.6,1.61
1.584,1.6,1.59
1.584,1.6,1.60
1.584,1.6,1.64
1.584,1.7,1.73
1.584,1.7,1.72
1.583,1.7,1.72
1.582,1.7,1.72
1.579,1.7,1.71
1.579,1.7,1.71
1.579,1.7,1.70
1.580,1.7,1.70
1.580,1.7,1.70
1.580,1.7,1.70
1.579,1.7,1.70
1.580,1.7,1.69
1.580,1.7,1.73
1.580,1.8,1.76
1.580,1.8,1.77
1.580,1.8,1.76
1.580,1.8,1.76
1.576,1.7,1.75
1.577,1.8,1.77
1.577,1.8,1.81
1.577,1.8,1.83
1.577,1.8,1.83
1.577,1.8,1.83
1.573,1.8,1.82
1.572,1.8,1.81
1.572,1.8,1.81
1.572,1.9,1.86
1.573,1.8,1.84
1.573,1.9,1.85
1.573,1.8,1.85
1.570,1.8,1.83
1.568,1.8,1.83
1.568,1.9,1.88
1.569,1.9,1.90
1.569,1.9,1.90
1.568,1.9,1.89
1.568,1.9,1.89
1.569,1.9,1.87
1.569,1.9,1.90
1.569,2.0,1.96
1.569,2.0,1.99
1.570,2.0,1.97
1.568,2.0,1.97
1.565,2.0,1.96
1.565,1.9,1.94
1.564,2.0,1.98
1.564,2.0,2.04
1.564,2.1,2.06
1.564,2.1,2.08
1.562,2.1,2.07
1.560,2.1,2.07
1.560,2.1,2.07
1.560,2.1,2.12
1.559,2.2,2.21
1.559,2.2,2.20
1.559,2.2,2.21
1.556,2.2,2.21
1.556,2.2,2.19
1.556,2.2,2.24
1.556,2.3,2.30
1.556,2.3,2.32
1.557,2.3,2.33
1.556,2.3,2.31
1.553,2.3,2.32
1.553,2.3,2.31
1.553,2.3,2.33
1.553,2.4,2.38
1.553,2.4,2.40
1.552,2.4,2.42
1.552,2.4,2.41
1.549,2.4,2.38
1.549,2.4,2.38
1.549,2.4,2.43
1.549,2.5,2.52
1.549,2.5,2.53
1.549,2.5,2.54
1.548,2.5,2.54
1.547,2.5,2.52
1.547,2.6,2.58
1.547,2.6,2.64
1.547,2.7,2.66
1.548,2.7,2.66
1.546,2.6,2.64
1.543,2.6,2.62
1.544,2.6,2.63
1.544,2.7,2.69
1.544,2.8,2.83
1.544,2.8,2.82
1.544,2.8,2.83
1.541,2.8,2.84
1.539,2.8,2.83
1.536,2.8,2.81
1.536,2.9,2.91
1.536,3.0,2.98
1.536,3.0,2.99
1.536,3.0,2.99
1.536,3.0,2.98
1.533,2.9,2.95
1.532,3.0,2.99
1.532,3.1,3.11
1.531,3.1,3.15
1.531,3.1,3.14
1.531,3.1,3.13
1.530,3.1,3.14
1.528,3.1,3.11
1.528,3.2,3.21
1.528,3.3,3.27
1.527,3.3,3.29
1.527,3.3,3.30
1.527,3.3,3.28
1.524,3.3,3.26
1.524,3.3,3.30
1.524,3.4,3.35
1.524,3.4,3.38
1.524,3.4,3.39
1.524,3.4,3.39
1.523,3.4,3.38
1.521,3.3,3.34
1.521,3.4,3.36
1.521,3.5,3.50
1.521,3.5,3.53
1.521,3.5,3.54
1.520,3.5,3.54
1.520,3.5,3.54
1.518,3.5,3.52
1.518,3.5,3.54
1.517,3.6,3.58
1.518,3.6,3.65
1.519,3.7,3.65
1.518,3.7,3.66
1.516,3.6,3.63
1.514,3.6,3.61
1.514,3.6,3.62
1.514,3.6,3.64
1.513,3.7,3.66
1.513,3.7,3.67
1.514,3.7,3.66
1.514,3.6,3.63
1.514,3.7,3.66
1.514,3.7,3.69
1.513,3.7,3.74
1.514,3.8,3.77
1.514,3.8,3.78
1.512,3.8,3.78
1.509,3.7,3.73
1.509,3.7,3.74
1.509,3.9,3.88
1.509,3.9,3.92
1.509,3.9,3.91
1.510,3.9,3.91
1.506,3.9,3.92
1.506,3.9,3.88
1.505,3.9,3.94
1.506,4.0,4.02
1.506,4.1,4.07
1.506,4.1,4.09
1.505,4.1,4.11
1.502,4.1,4.11
1.503,4.1,4.12
1.502,4.2,4.21
1.502,4.3,4.32
1.502,4.3,4.33
1.502,4.4,4.36
1.499,4.4,4.37
1.498,4.3,4.32
1.497,4.3,4.33
1.497,4.4,4.39
1.497,4.4,4.42
1.497,4.5,4.46
1.497,4.5,4.47
1.498,4.5,4.48
1.498,4.5,4.47
1.498,4.5,4.53
1.498,4.6,4.60
1.498,4.7,4.71
1.498,4.7,4.72
1.497,4.8,4.75
1.495,4.8,4.78
1.495,4.7,4.73
1.494,4.8,4.84
1.494,4.9,4.92
1.494,5.0,4.97
1.494,5.0,5.01
1.492,5.0,5.02
1.491,5.0,4.99
1.490,5.0,4.96
1.489,5.0,5.05
1.489,5.2,5.19
1.489,5.2,5.23
1.489,5.2,5.24
1.488,5.3,5.26
1.487,5.3,5.26
1.484,5.2,5.24
1.484,5.3,5.32
1.484,5.4,5.40
1.484,5.4,5.44
1.484,5.5,5.46
1.484,5.4,5.43
1.483,5.4,5.40
1.481,5.4,5.45
1.481,5.6,5.56
1.481,5.6,5.61
1.481,5.6,5.60
1.480,5.6,5.61
1.480,5.6,5.61
1.476,5.5,5.53
1.476,5.6,5.58
1.476,5.7,5.69
1.476,5.8,5.76
1.476,5.8,5.76
1.476,5.8,5.76
1.474,5.7,5.75
1.473,5.7,5.69
1.473,5.7,5.69
1.473,5.7,5.71
1.472,5.8,5.76
1.473,5.8,5.76
1.472,5.8,5.75
1.473,5.7,5.68
1.472,5.7,5.65
1.473,5.7,5.72
1.473,5.8,5.76
1.472,5.8,5.80
1.472,5.8,5.80
1.472,5.8,5.82
1.469,5.8,5.77
1.468,5.7,5.74
1.468,5.8,5.77
1.468,5.8,5.82
1.469,5.9,5.85
1.469,5.8,5.85
1.468,5.8,5.85
1.467,5.8,5.83
1.466,5.8,5.76
1.466,5.8,5.78
1.465,5.9,5.88
1.465,5.9,5.88
1.466,5.9,5.87
1.465,5.9,5.85
1.464,5.9,5.86
1.465,5.8,5.79
1.465,5.8,5.76
1.465,5.7,5.74
1.465,5.7,5.71
1.465,5.7,5.71
1.464,5.7,5.67
1.464,5.7,5.68
1.464,5.7,5.70
1.465,5.7,5.71
1.465,5.7,5.74
1.465,5.8,5.78
1.464,5.8,5.80
1.461,5.8,5.80
1.461,5.8,5.82
1.461,5.8,5.81
1.461,5.8,5.77
1.460,5.8,5.77
1.460,5.7,5.75
1.460,5.7,5.72
1.459,5.7,5.71
1.460,5.6,5.60
1.459,5.5,5.54
1.459,5.5,5.50
1.459,5.5,5.48
1.459,5.5,5.47
1.459,5.5,5.48
1.459,5.5,5.50
1.459,5.5,5.51
1.459,5.5,5.54
1.458,5.6,5.56
1.458,5.6,5.60
1.457,5.6,5.62
1.457,5.6,5.64
1.457,5.6,5.63
1.455,5.6,5.62
1.454,5.6,5.61
1.454,5.6,5.57
1.455,5.6,5.57
1.454,5.5,5.55
1.454,5.5,5.50
1.454,5.4,5.45
1.454,5.5,5.46
1.455,5.5,5.48
1.455,5.5,5.53
1.455,5.6,5.55
1.455,5.6,5.58
1.454,5.6,5.62
1.454,5.6,5.64
1.452,5.7,5.70
1.451,5.7,5.74
1.451,5.7,5.75
1.451,5.7,5.75
1.451,5.7,5.74
1.450,5.7,5.74
1.450,5.7,5.75
1.450,5.7,5.75
1.450,5.7,5.74
1.450,5.7,5.73
1.451,5.7,5.69
1.451,5.7,5.67
1.450,5.6,5.64
1.450,5.6,5.64
1.451,5.6,5.65
1.451,5.7,5.66
1.451,5.7,5.68
1.450,5.7,5.70
1.449,5.7,5.73
1.448,5.7,5.73
1.448,5.7,5.75
1.448,5.8,5.77
1.447,5.8,5.78
1.448,5.8,5.80
1.448,5.8,5.80
1.445,5.8,5.82
1.444,5.8,5.83
1.444,5.8,5.84
1.444,5.8,5.85
1.444,5.8,5.84
1.444,5.9,5.89
1.443,5.9,5.91
1.441,5.9,5.91
1.439,5.9,5.91
1.440,5.9,5.91
1.440,5.9,5.91
1.440,5.9,5.91
1.440,5.9,5.90
1.441,5.9,5.92
1.441,5.9,5.92
1.441,5.9,5.91
1.440,5.9,5.90
1.441,5.9,5.87
1.440,5.8,5.80
1.441,5.8,5.77
1.441,5.8,5.80
1.441,5.8,5.80
1.442,5.8,5.80
1.441,5.8,5.81
1.440,5.8,5.82
1.441,5.8,5.83
1.440,5.8,5.83
1.441,5.8,5.84
1.441,5.9,5.85
1.440,5.9,5.86
1.437,5.9,5.85
1.437,5.9,5.88
1.437,5.9,5.89
1.437,5.9,5.90
1.437,5.9,5.91
1.436,5.9,5.93
1.433,6.0,5.96
1.433,6.0,5.98
1.432,6.0,5.99
1.431,6.0,5.99
1.432,6.0,5.98
1.432,6.0,5.98
1.432,6.0,5.98
1.432,6.0,5.98
1.433,6.0,5.96
1.432,6.0,5.96
1.433,5.9,5.95
1.433,5.9,5.93
1.433,5.9,5.86
1.433,5.8,5.83
1.433,5.8,5.81
1.432,5.8,5.82
1.432,5.8,5.84
1.433,5.8,5.85
1.433,5.8,5.85
1.433,5.9,5.87
1.432,5.9,5.90
1.433,5.9,5.93
1.432,6.0,5.95
1.431,6.0,5.96
1.429,6.0,6.00
1.430,6.0,6.02
1.429,6.0,6.04
1.429,6.1,6.07
1.429,6.1,6.08
1.427,6.1,6.12
1.425,6.2,6.15
1.424,6.2,6.18
1.424,6.2,6.18
1.424,6.2,6.19
1.424,6.2,6.19
1.425,6.2,6.18
1.425,6.2,6.17
1.425,6.2,6.18
1.425,6.2,6.18
1.425,6.2,6.22
1.424,6.2,6.23
1.424,6.3,6.25
1.424,6.3,6.28
1.424,6.3,6.28
1.424,6.3,6.30
1.423,6.3,6.32
1.424,6.3,6.32
1.423,6.3,6.30
1.423,6.3,6.30
1.423,6.3,6.32
1.423,6.4,6.36
1.423,6.4,6.39
1.423,6.5,6.48
1.424,6.5,6.52
1.423,6.6,6.56
1.423,6.6,6.64
1.423,6.7,6.66
1.422,6.8,6.76
1.420,6.8,6.80
1.420,6.8,6.83
1.420,6.9,6.90
1.421,6.9,6.93
1.420,6.9,6.94
1.417,7.0,7.03
1.417,7.1,7.07
1.417,7.1,7.10
1.417,7.1,7.11
1.417,7.1,7.12
1.416,7.2,7.15
1.416,7.1,7.15
1.416,7.2,7.16
1.416,7.2,7.17
1.416,7.2,7.18
1.416,7.2,7.18
1.416,7.2,7.17
1.416,7.1,7.14
1.417,7.1,7.09
1.417,7.1,7.07
1.416,7.1,7.07
1.417,7.1,7.10
1.418,7.1,7.11
1.417,7.1,7.13
1.417,7.2,7.16
1.418,7.2,7.24
1.418,7.3,7.27
1.417,7.3,7.31
1.416,7.4,7.36
1.414,7.4,7.39
1.413,7.4,7.41
1.414,7.4,7.45
1.414,7.5,7.48
1.412,7.6,7.56
1.410,7.6,7.59
1.410,7.6,7.64
1.410,7.8,7.76
1.410,7.8,7.79
1.410,7.7,7.74
1.409,7.8,7.80
1.409,7.8,7.80
1.410,7.8,7.80
1.410,7.8,7.78
1.410,7.7,7.75
1.409,7.6,7.62
1.410,7.6,7.60
1.410,7.6,7.58
1.409,7.6,7.57
1.410,7.6,7.56
1.410,7.5,7.51
1.409,7.5,7.50
1.406,7.5,7.48
1.406,7.5,7.47
1.406,7.5,7.52
1.404,7.6,7.58
1.402,7.6,7.62
1.402,7.7,7.65
1.402,7.6,7.62
1.402,7.7,7.68
1.402,7.7,7.68
1.402,7.7,7.68
1.403,7.7,7.70
1.403,7.7,7.73
1.402,7.7,7.73
1.402,7.7,7.71
1.402,7.7,7.67
1.403,7.6,7.65
1.403,7.6,7.58
1.403,7.6,7.56
1.402,7.6,7.56
1.402,7.5,7.50
1.402,7.5,7.47
1.402,7.4,7.43
1.403,7.4,7.36
1.402,7.3,7.33
