"Voltage (V) Run #1","Light Intensity (% of scale max) Run #1","Relative Intensity Run #1"
-0.412,0.1,0.14
-0.409,0.1,0.14
-0.407,0.1,0.14
-0.407,0.1,0.13
-0.407,0.1,0.14
-0.407,0.1,0.14
-0.406,0.1,0.14
-0.404,0.1,0.13
-0.402,0.1,0.13
-0.402,0.1,0.13
-0.401,0.1,0.14
-0.402,0.1,0.13
-0.402,0.1,0.13
-0.401,0.1,0.13
-0.400,0.1,0.14
-0.400,0.1,0.14
-0.400,0.1,0.13
-0.400,0.1,0.13
-0.400,0.1,0.14
-0.400,0.1,0.14
-0.399,0.1,0.13
-0.398,0.1,0.13
-0.398,0.1,0.14
-0.399,0.1,0.14
-0.399,0.1,0.13
-0.398,0.1,0.13
-0.397,0.1,0.13
-0.394,0.1,0.14
-0.393,0.1,0.14
-0.394,0.1,0.13
-0.393,0.1,0.13
-0.394,0.1,0.13
-0.393,0.1,0.13
-0.393,0.1,0.14
-0.392,0.1,0.13
-0.391,0.1,0.13
-0.391,0.1,0.13
-0.391,0.1,0.14
-0.391,0.1,0.13
-0.392,0.1,0.13
-0.391,0.1,0.13
-0.389,0.1,0.14
-0.389,0.1,0.13
-0.389,0.1,0.13
-0.389,0.1,0.13
-0.389,0.1,0.14
-0.387,0.1,0.13
-0.387,0.1,0.14
-0.387,0.1,0.13
-0.387,0.1,0.14
-0.387,0.1,0.13
-0.387,0.1,0.14
-0.388,0.1,0.13
-0.386,0.1,0.14
-0.385,0.1,0.13
-0.384,0.1,0.14
-0.383,0.1,0.13
-0.383,0.1,0.14
-0.383,0.1,0.13
-0.383,0.1,0.13
-0.382,0.1,0.13
-0.381,0.1,0.14
-0.381,0.1,0.13
-0.381,0.1,0.13
-0.381,0.1,0.13
-0.382,0.1,0.14
-0.380,0.1,0.13
-0.380,0.1,0.14
-0.380,0.1,0.13
-0.380,0.1,0.13
-0.379,0.1,0.13
-0.380,0.1,0.13
-0.380,0.1,0.13
-0.378,0.1,0.13
-0.376,0.1,0.13
-0.377,0.1,0.13
-0.376,0.1,0.13
-0.377,0.1,0.13
-0.376,0.1,0.13
-0.375,0.1,0.14
-0.372,0.1,0.14
-0.371,0.1,0.13
-0.371,0.1,0.13
-0.371,0.1,0.14
-0.372,0.1,0.14
-0.372,0.1,0.14
-0.371,0.1,0.13
-0.368,0.1,0.13
-0.368,0.1,0.14
-0.368,0.1,0.14
-0.368,0.1,0.14
-0.368,0.1,0.14
-0.368,0.1,0.14
-0.367,0.1,0.14
-0.363,0.1,0.14
-0.364,0.1,0.14
-0.363,0.1,0.14
-0.364,0.1,0.14
-0.364,0.1,0.14
-0.364,0.1,0.14
-0.365,0.1,0.14
-0.364,0.1,0.14
-0.364,0.1,0.14
-0.364,0.1,0.14
-0.364,0.1,0.14
-0.362,0.1,0.14
-0.360,0.1,0.14
-0.360,0.1,0.14
-0.360,0.1,0.14
-0.361,0.1,0.14
-0.361,0.1,0.14
-0.360,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.356,0.1,0.14
-0.356,0.1,0.14
-0.356,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.356,0.1,0.14
-0.356,0.1,0.14
-0.356,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.356,0.1,0.14
-0.356,0.1,0.14
-0.357,0.1,0.14
-0.357,0.1,0.14
-0.354,0.1,0.14
-0.353,0.1,0.14
-0.354,0.1,0.14
-0.354,0.1,0.14
-0.354,0.1,0.14
-0.354,0.1,0.14
-0.353,0.1,0.14
-0.351,0.1,0.14
-0.351,0.1,0.14
-0.351,0.1,0.14
-0.351,0.1,0.14
-0.351,0.1,0.14
-0.351,0.1,0.14
-0.351,0.1,0.14
-0.352,0.1,0.14
-0.351,0.1,0.14
-0.351,0.1,0.14
-0.351,0.1,0.14
-0.349,0.1,0.13
-0.348,0.1,0.14
-0.348,0.1,0.14
-0.348,0.1,0.14
-0.348,0.1,0.14
-0.348,0.1,0.14
-0.344,0.1,0.14
-0.342,0.1,0.14
-0.343,0.1,0.14
-0.343,0.1,0.14
-0.342,0.1,0.14
-0.342,0.1,0.14
-0.339,0.1,0.14
-0.338,0.1,0.14
-0.338,0.1,0.14
-0.338,0.1,0.14
-0.339,0.1,0.14
-0.338,0.1,0.14
-0.339,0.1,0.14
-0.338,0.1,0.14
-0.338,0.1,0.14
-0.338,0.1,0.14
-0.338,0.1,0.14
-0.336,0.1,0.14
-0.335,0.1,0.14
-0.335,0.1,0.14
-0.335,0.1,0.14
-0.334,0.1,0.14
-0.335,0.1,0.14
-0.331,0.1,0.14
-0.329,0.1,0.14
-0.328,0.1,0.14
-0.328,0.1,0.14
-0.328,0.1,0.14
-0.328,0.1,0.14
-0.327,0.1,0.14
-0.326,0.1,0.14
-0.326,0.1,0.14
-0.326,0.1,0.14
-0.326,0.1,0.14
-0.324,0.1,0.14
-0.320,0.1,0.14
-0.321,0.1,0.14
-0.320,0.1,0.14
-0.320,0.1,0.14
-0.320,0.1,0.14
-0.317,0.1,0.14
-0.317,0.1,0.14
-0.316,0.1,0.14
-0.316,0.1,0.14
-0.316,0.1,0.14
-0.314,0.1,0.14
-0.311,0.1,0.14
-0.311,0.1,0.14
-0.310,0.1,0.14
-0.311,0.1,0.14
-0.310,0.1,0.14
-0.308,0.1,0.14
-0.307,0.1,0.14
-0.307,0.1,0.14
-0.307,0.1,0.14
-0.307,0.1,0.14
-0.307,0.1,0.14
-0.304,0.1,0.14
-0.302,0.1,0.14
-0.302,0.1,0.14
-0.302,0.1,0.14
-0.301,0.1,0.14
-0.300,0.1,0.14
-0.298,0.1,0.14
-0.296,0.1,0.14
-0.296,0.1,0.14
-0.296,0.1,0.14
-0.296,0.1,0.14
-0.296,0.1,0.14
-0.295,0.1,0.14
-0.293,0.1,0.14
-0.294,0.1,0.14
-0.294,0.1,0.14
-0.294,0.1,0.14
-0.294,0.1,0.14
-0.289,0.1,0.14
-0.288,0.1,0.14
-0.287,0.1,0.14
-0.288,0.1,0.14
-0.288,0.1,0.14
-0.286,0.1,0.14
-0.281,0.1,0.14
-0.282,0.1,0.14
-0.282,0.1,0.14
-0.282,0.1,0.14
-0.282,0.1,0.14
-0.281,0.1,0.14
-0.279,0.1,0.14
-0.279,0.1,0.14
-0.278,0.1,0.14
-0.278,0.1,0.14
-0.278,0.1,0.14
-0.274,0.1,0.14
-0.272,0.1,0.14
-0.272,0.1,0.14
-0.273,0.1,0.14
-0.273,0.1,0.14
-0.272,0.1,0.14
-0.270,0.1,0.14
-0.268,0.1,0.14
-0.268,0.1,0.14
-0.269,0.1,0.14
-0.268,0.1,0.14
-0.268,0.1,0.14
-0.265,0.1,0.14
-0.265,0.1,0.14
-0.264,0.1,0.14
-0.264,0.1,0.14
-0.265,0.1,0.14
-0.263,0.1,0.14
-0.261,0.1,0.14
-0.261,0.1,0.14
-0.261,0.1,0.14
-0.261,0.1,0.14
-0.262,0.1,0.14
-0.260,0.1,0.14
-0.256,0.1,0.14
-0.254,0.1,0.14
-0.253,0.1,0.14
-0.253,0.1,0.14
-0.253,0.1,0.14
-0.252,0.1,0.14
-0.250,0.1,0.14
-0.249,0.1,0.14
-0.249,0.1,0.14
-0.248,0.1,0.14
-0.249,0.1,0.14
-0.246,0.1,0.14
-0.245,0.1,0.14
-0.245,0.1,0.14
-0.244,0.1,0.14
-0.244,0.1,0.14
-0.244,0.1,0.14
-0.240,0.1,0.14
-0.239,0.1,0.14
-0.239,0.1,0.14
-0.239,0.1,0.14
-0.240,0.1,0.14
-0.240,0.1,0.14
-0.239,0.1,0.14
-0.238,0.1,0.14
-0.237,0.1,0.14
-0.237,0.1,0.14
-0.237,0.1,0.14
-0.237,0.1,0.14
-0.235,0.1,0.14
-0.233,0.1,0.14
-0.233,0.1,0.14
-0.232,0.1,0.14
-0.232,0.1,0.14
-0.232,0.1,0.14
-0.231,0.1,0.14
-0.230,0.1,0.14
-0.230,0.1,0.14
-0.230,0.1,0.14
-0.230,0.1,0.14
-0.229,0.1,0.14
-0.228,0.1,0.14
-0.227,0.1,0.14
-0.227,0.1,0.14
-0.228,0.1,0.14
-0.227,0.1,0.14
-0.226,0.1,0.14
-0.222,0.1,0.14
-0.222,0.1,0.14
-0.221,0.1,0.14
-0.221,0.1,0.14
-0.222,0.1,0.14
-0.221,0.1,0.14
-0.217,0.1,0.14
-0.217,0.1,0.14
-0.217,0.1,0.14
-0.217,0.1,0.14
-0.217,0.1,0.14
-0.216,0.1,0.14
-0.213,0.1,0.14
-0.214,0.1,0.14
-0.213,0.1,0.14
-0.213,0.1,0.14
-0.213,0.1,0.14
-0.211,0.1,0.14
-0.210,0.1,0.14
-0.210,0.1,0.14
-0.210,0.1,0.14
-0.210,0.1,0.14
-0.209,0.1,0.14
-0.207,0.1,0.14
-0.205,0.1,0.14
-0.205,0.1,0.14
-0.205,0.1,0.14
-0.204,0.1,0.14
-0.205,0.1,0.14
-0.204,0.1,0.14
-0.203,0.1,0.14
-0.203,0.1,0.14
-0.202,0.1,0.14
-0.202,0.1,0.14
-0.202,0.1,0.14
-0.199,0.1,0.14
-0.198,0.1,0.14
-0.199,0.1,0.14
-0.199,0.1,0.14
-0.199,0.1,0.14
-0.196,0.1,0.14
-0.193,0.1,0.14
-0.192,0.1,0.14
-0.192,0.1,0.14
-0.192,0.1,0.14
-0.192,0.1,0.14
-0.191,0.1,0.14
-0.188,0.1,0.14
-0.187,0.1,0.14
-0.187,0.1,0.14
-0.187,0.1,0.14
-0.187,0.1,0.14
-0.187,0.1,0.14
-0.185,0.1,0.14
-0.183,0.1,0.14
-0.183,0.1,0.14
-0.182,0.1,0.14
-0.182,0.1,0.14
-0.182,0.1,0.14
-0.180,0.1,0.14
-0.179,0.1,0.14
-0.179,0.1,0.14
-0.180,0.1,0.14
-0.180,0.1,0.14
-0.180,0.1,0.14
-0.177,0.1,0.14
-0.177,0.1,0.14
-0.177,0.1,0.14
-0.177,0.1,0.14
-0.177,0.1,0.14
-0.176,0.1,0.14
-0.174,0.1,0.14
-0.174,0.1,0.14
-0.174,0.1,0.14
-0.174,0.1,0.14
-0.174,0.1,0.14
-0.171,0.1,0.14
-0.170,0.1,0.14
-0.170,0.1,0.14
-0.170,0.1,0.14
-0.170,0.1,0.14
-0.170,0.1,0.14
-0.165,0.1,0.14
-0.165,0.1,0.14
-0.166,0.1,0.14
-0.166,0.1,0.14
-0.165,0.1,0.14
-0.163,0.1,0.14
-0.161,0.1,0.14
-0.161,0.1,0.14
-0.161,0.1,0.14
-0.161,0.1,0.14
-0.160,0.1,0.14
-0.158,0.1,0.14
-0.155,0.1,0.14
-0.154,0.1,0.14
-0.154,0.1,0.14
-0.155,0.1,0.14
-0.155,0.1,0.14
-0.153,0.1,0.14
-0.151,0.1,0.14
-0.151,0.1,0.14
-0.152,0.1,0.14
-0.152,0.1,0.14
-0.151,0.1,0.14
-0.149,0.1,0.14
-0.148,0.1,0.14
-0.148,0.1,0.14
-0.148,0.1,0.14
-0.148,0.1,0.14
-0.148,0.1,0.14
-0.148,0.1,0.14
-0.144,0.1,0.14
-0.144,0.1,0.14
-0.144,0.1,0.14
-0.145,0.1,0.14
-0.145,0.1,0.14
-0.143,0.1,0.14
-0.141,0.1,0.14
-0.141,0.1,0.14
-0.141,0.1,0.14
-0.141,0.1,0.14
-0.141,0.1,0.14
-0.140,0.1,0.14
-0.139,0.1,0.14
-0.140,0.1,0.14
-0.139,0.1,0.14
-0.138,0.1,0.14
-0.138,0.1,0.14
-0.138,0.1,0.14
-0.137,0.1,0.14
-0.138,0.1,0.14
-0.137,0.1,0.14
-0.134,0.1,0.14
-0.133,0.1,0.14
-0.133,0.1,0.14
-0.133,0.1,0.14
-0.132,0.1,0.14
-0.129,0.1,0.14
-0.129,0.1,0.14
-0.129,0.1,0.14
-0.128,0.1,0.14
-0.129,0.1,0.14
-0.129,0.1,0.14
-0.129,0.1,0.14
-0.129,0.1,0.14
-0.129,0.1,0.14
-0.126,0.1,0.14
-0.126,0.1,0.14
-0.125,0.1,0.14
-0.125,0.1,0.14
-0.125,0.1,0.14
-0.125,0.1,0.14
-0.126,0.1,0.14
-0.126,0.1,0.14
-0.126,0.1,0.14
-0.125,0.1,0.14
-0.125,0.1,0.14
-0.121,0.1,0.14
-0.121,0.1,0.14
-0.120,0.1,0.14
-0.120,0.1,0.14
-0.121,0.1,0.14
-0.119,0.1,0.14
-0.117,0.1,0.14
-0.116,0.1,0.14
-0.115,0.1,0.14
-0.115,0.1,0.14
-0.115,0.1,0.14
-0.114,0.1,0.14
-0.112,0.1,0.14
-0.112,0.1,0.14
-0.112,0.1,0.14
-0.112,0.1,0.14
-0.112,0.1,0.14
-0.111,0.1,0.14
-0.107,0.1,0.14
-0.107,0.1,0.14
-0.108,0.1,0.14
-0.107,0.1,0.14
-0.107,0.1,0.14
-0.106,0.1,0.14
-0.104,0.1,0.14
-0.103,0.1,0.14
-0.103,0.1,0.14
-0.103,0.1,0.14
-0.103,0.1,0.14
-0.099,0.1,0.14
-0.095,0.1,0.14
-0.095,0.1,0.14
-0.095,0.1,0.14
-0.095,0.1,0.14
-0.094,0.1,0.14
-0.090,0.1,0.14
-0.089,0.1,0.14
-0.089,0.1,0.14
-0.089,0.1,0.14
-0.089,0.1,0.14
-0.088,0.1,0.14
-0.084,0.1,0.14
-0.083,0.1,0.14
-0.083,0.1,0.14
-0.083,0.1,0.15
-0.083,0.1,0.14
-0.081,0.1,0.14
-0.078,0.1,0.14
-0.078,0.1,0.15
-0.078,0.1,0.14
-0.078,0.1,0.15
-0.078,0.1,0.14
-0.074,0.1,0.15
-0.072,0.1,0.14
-0.070,0.1,0.15
-0.071,0.1,0.15
-0.071,0.1,0.15
-0.072,0.1,0.15
-0.068,0.1,0.15
-0.065,0.1,0.15
-0.064,0.1,0.15
-0.065,0.1,0.15
-0.064,0.1,0.15
-0.063,0.1,0.15
-0.060,0.1,0.15
-0.059,0.1,0.15
-0.058,0.1,0.15
-0.058,0.1,0.15
-0.058,0.1,0.15
-0.057,0.1,0.15
-0.054,0.1,0.15
-0.052,0.1,0.15
-0.052,0.1,0.15
-0.052,0.1,0.15
-0.052,0.1,0.15
-0.051,0.1,0.15
-0.048,0.2,0.15
-0.047,0.1,0.15
-0.047,0.2,0.15
-0.047,0.1,0.15
-0.046,0.1,0.15
-0.042,0.1,0.15
-0.039,0.2,0.15
-0.040,0.2,0.15
-0.040,0.2,0.15
-0.040,0.2,0.15
-0.039,0.2,0.15
-0.036,0.2,0.15
-0.034,0.2,0.15
-0.035,0.2,0.15
-0.034,0.2,0.16
-0.035,0.2,0.15
-0.033,0.2,0.16
-0.030,0.2,0.15
-0.030,0.2,0.16
-0.030,0.2,0.16
-0.030,0.2,0.16
-0.030,0.2,0.16
-0.028,0.2,0.16
-0.027,0.2,0.16
-0.027,0.2,0.16
-0.027,0.2,0.16
-0.027,0.2,0.16
-0.027,0.2,0.16
-0.023,0.2,0.16
-0.022,0.2,0.16
-0.022,0.2,0.16
-0.022,0.2,0.16
-0.022,0.2,0.16
-0.020,0.2,0.16
-0.019,0.2,0.16
-0.019,0.2,0.16
-0.019,0.2,0.16
-0.019,0.2,0.16
-0.019,0.2,0.16
-0.017,0.2,0.16
-0.015,0.2,0.16
-0.015,0.2,0.16
-0.015,0.2,0.16
-0.015,0.2,0.16
-0.015,0.2,0.16
-0.013,0.2,0.16
-0.010,0.2,0.16
-0.010,0.2,0.16
-0.010,0.2,0.16
-0.010,0.2,0.16
-0.010,0.2,0.16
-0.011,0.2,0.16
-0.010,0.2,0.16
-0.011,0.2,0.16
-0.010,0.2,0.16
-0.008,0.2,0.16
-0.006,0.2,0.16
-0.007,0.2,0.16
-0.007,0.2,0.16
-0.007,0.2,0.16
-0.007,0.2,0.16
-0.006,0.2,0.16
-0.003,0.2,0.16
-0.004,0.2,0.16
-0.004,0.2,0.16
-0.004,0.2,0.16
-0.003,0.2,0.16
-0.004,0.2,0.16
-0.004,0.2,0.16
-0.004,0.2,0.16
-0.003,0.2,0.16
-0.003,0.2,0.16
9.368E-4,0.2,0.16
4.684E-4,0.2,0.16
9.368E-4,0.2,0.16
4.684E-4,0.2,0.16
9.368E-4,0.2,0.16
0.002,0.2,0.16
0.005,0.2,0.16
0.005,0.2,0.16
0.004,0.2,0.16
0.005,0.2,0.16
0.005,0.2,0.16
0.007,0.2,0.16
0.010,0.2,0.16
0.011,0.2,0.16
0.011,0.2,0.16
0.011,0.2,0.16
0.011,0.2,0.16
0.011,0.2,0.16
0.011,0.2,0.17
0.011,0.2,0.17
0.011,0.2,0.17
0.011,0.2,0.17
0.012,0.2,0.17
0.015,0.2,0.17
0.015,0.2,0.17
0.015,0.2,0.17
0.015,0.2,0.17
0.015,0.2,0.17
0.018,0.2,0.17
0.018,0.2,0.17
0.019,0.2,0.17
0.018,0.2,0.17
0.018,0.2,0.17
0.018,0.2,0.17
0.020,0.2,0.17
0.023,0.2,0.17
0.025,0.2,0.17
0.025,0.2,0.17
0.025,0.2,0.17
0.025,0.2,0.17
0.026,0.2,0.17
0.027,0.2,0.17
0.027,0.2,0.17
0.026,0.2,0.17
0.026,0.2,0.17
0.026,0.2,0.17
0.029,0.2,0.17
0.030,0.2,0.17
0.030,0.2,0.17
0.030,0.2,0.17
0.030,0.2,0.17
0.030,0.2,0.17
0.030,0.2,0.17
0.030,0.2,0.17
0.030,0.2,0.17
0.030,0.2,0.17
0.030,0.2,0.17
0.031,0.2,0.17
0.033,0.2,0.17
0.033,0.2,0.17
0.033,0.2,0.17
0.033,0.2,0.17
0.033,0.2,0.17
0.034,0.2,0.17
0.034,0.2,0.17
0.034,0.2,0.17
0.034,0.2,0.17
0.034,0.2,0.17
0.035,0.2,0.17
0.036,0.2,0.17
0.036,0.2,0.17
0.036,0.2,0.17
0.036,0.2,0.17
0.036,0.2,0.17
0.037,0.2,0.17
0.038,0.2,0.17
0.039,0.2,0.17
0.039,0.2,0.17
0.040,0.2,0.17
0.039,0.2,0.17
0.044,0.2,0.17
0.044,0.2,0.17
0.045,0.2,0.17
0.044,0.2,0.17
0.044,0.2,0.17
0.046,0.2,0.17
0.048,0.2,0.17
0.049,0.2,0.17
0.050,0.2,0.17
0.050,0.2,0.17
0.050,0.2,0.17
0.051,0.2,0.17
0.052,0.2,0.17
0.052,0.2,0.17
0.052,0.2,0.17
0.052,0.2,0.17
0.053,0.2,0.17
0.057,0.2,0.17
0.059,0.2,0.17
0.059,0.2,0.17
0.059,0.2,0.17
0.059,0.2,0.17
0.061,0.2,0.17
0.063,0.2,0.17
0.063,0.2,0.17
0.063,0.2,0.16
0.064,0.2,0.17
0.063,0.2,0.17
0.066,0.2,0.16
0.066,0.2,0.16
0.066,0.2,0.16
0.066,0.2,0.17
0.067,0.2,0.16
0.067,0.2,0.16
0.069,0.2,0.16
0.069,0.2,0.16
0.069,0.2,0.16
0.069,0.2,0.16
0.069,0.2,0.16
0.071,0.2,0.16
0.072,0.2,0.16
0.072,0.2,0.16
0.072,0.2,0.16
0.073,0.2,0.16
0.072,0.2,0.16
0.072,0.2,0.16
0.072,0.2,0.16
0.072,0.2,0.16
0.072,0.2,0.16
0.072,0.2,0.16
0.073,0.2,0.16
0.075,0.2,0.16
0.078,0.2,0.16
0.078,0.2,0.16
0.078,0.2,0.16
0.077,0.2,0.16
0.077,0.2,0.16
0.078,0.2,0.16
0.081,0.2,0.16
0.081,0.2,0.16
0.081,0.2,0.16
0.081,0.2,0.16
0.081,0.2,0.16
0.081,0.2,0.16
0.083,0.2,0.16
0.085,0.2,0.16
0.085,0.2,0.15
0.085,0.2,0.16
0.085,0.2,0.15
0.085,0.2,0.16
0.085,0.2,0.15
0.089,0.2,0.15
0.089,0.2,0.15
0.089,0.2,0.15
0.089,0.2,0.15
0.089,0.2,0.15
0.091,0.2,0.15
0.094,0.2,0.15
0.095,0.2,0.15
0.095,0.2,0.15
0.095,0.2,0.15
0.095,0.2,0.15
0.095,0.2,0.15
0.097,0.2,0.15
0.098,0.2,0.15
0.098,0.2,0.15
0.098,0.2,0.15
0.098,0.1,0.15
0.100,0.2,0.15
0.103,0.1,0.15
0.105,0.1,0.15
0.105,0.1,0.15
0.105,0.1,0.15
0.106,0.1,0.15
0.106,0.1,0.15
0.111,0.1,0.15
0.113,0.1,0.15
0.112,0.1,0.15
0.113,0.1,0.15
0.114,0.1,0.15
0.116,0.1,0.15
0.120,0.1,0.15
0.122,0.1,0.15
0.122,0.1,0.15
0.122,0.1,0.15
0.121,0.1,0.15
0.123,0.1,0.15
0.124,0.1,0.15
0.125,0.1,0.15
0.125,0.1,0.15
0.125,0.1,0.15
0.126,0.1,0.15
0.130,0.1,0.15
0.131,0.1,0.15
0.131,0.1,0.15
0.131,0.1,0.15
0.131,0.1,0.15
0.132,0.1,0.15
0.134,0.1,0.15
0.134,0.1,0.15
0.135,0.1,0.15
0.135,0.1,0.15
0.135,0.1,0.15
0.135,0.2,0.15
0.141,0.1,0.15
0.142,0.1,0.15
0.143,0.1,0.15
0.142,0.1,0.15
0.142,0.1,0.15
0.143,0.1,0.15
0.148,0.2,0.15
0.151,0.1,0.15
0.152,0.2,0.15
0.151,0.1,0.15
0.151,0.2,0.15
0.151,0.1,0.15
0.151,0.1,0.15
0.151,0.1,0.15
0.151,0.1,0.15
0.151,0.2,0.15
0.151,0.1,0.15
0.151,0.2,0.15
0.151,0.1,0.15
0.151,0.2,0.15
0.151,0.1,0.15
0.151,0.1,0.15
0.151,0.2,0.15
0.151,0.1,0.15
0.154,0.2,0.15
0.154,0.1,0.15
0.154,0.2,0.15
0.154,0.2,0.15
0.155,0.2,0.15
0.156,0.2,0.15
0.158,0.2,0.15
0.158,0.2,0.15
0.158,0.2,0.15
0.157,0.2,0.15
0.158,0.2,0.15
0.158,0.2,0.15
0.162,0.2,0.15
0.162,0.2,0.15
0.162,0.2,0.15
0.162,0.2,0.15
0.162,0.2,0.15
0.163,0.2,0.15
0.164,0.2,0.15
0.164,0.2,0.15
0.165,0.2,0.15
0.166,0.2,0.15
0.166,0.2,0.15
0.170,0.2,0.15
0.173,0.2,0.15
0.174,0.2,0.15
0.174,0.2,0.15
0.174,0.2,0.15
0.174,0.2,0.15
0.176,0.2,0.15
0.178,0.2,0.16
0.179,0.2,0.16
0.179,0.2,0.16
0.179,0.2,0.16
0.179,0.2,0.16
0.180,0.2,0.16
0.183,0.2,0.16
0.183,0.2,0.16
0.183,0.2,0.16
0.183,0.2,0.16
0.183,0.2,0.16
0.185,0.2,0.16
0.187,0.2,0.16
0.189,0.2,0.16
0.188,0.2,0.16
0.188,0.2,0.16
0.189,0.2,0.16
0.190,0.2,0.16
0.192,0.2,0.16
0.193,0.2,0.16
0.193,0.2,0.16
0.193,0.2,0.16
0.192,0.2,0.16
0.192,0.2,0.16
0.192,0.2,0.16
0.192,0.2,0.16
0.193,0.2,0.16
0.192,0.2,0.16
0.194,0.2,0.16
0.198,0.2,0.16
0.200,0.2,0.16
0.201,0.2,0.16
0.201,0.2,0.17
0.200,0.2,0.16
0.200,0.2,0.16
0.204,0.2,0.17
0.205,0.2,0.17
0.205,0.2,0.17
0.205,0.2,0.17
0.205,0.2,0.17
0.207,0.2,0.17
0.209,0.2,0.17
0.210,0.2,0.17
0.210,0.2,0.17
0.211,0.2,0.17
0.211,0.2,0.17
0.210,0.2,0.17
0.210,0.2,0.17
0.211,0.2,0.17
0.210,0.2,0.17
0.211,0.2,0.17
0.211,0.2,0.17
0.210,0.2,0.17
0.211,0.2,0.17
0.211,0.2,0.17
0.212,0.2,0.17
0.213,0.2,0.17
0.212,0.2,0.17
0.212,0.2,0.17
0.214,0.2,0.17
0.215,0.2,0.17
0.214,0.2,0.17
0.214,0.2,0.17
0.214,0.2,0.17
0.215,0.2,0.17
0.216,0.2,0.17
0.219,0.2,0.17
0.221,0.2,0.17
0.221,0.2,0.17
0.221,0.2,0.17
0.221,0.2,0.17
0.220,0.2,0.17
0.222,0.2,0.18
0.222,0.2,0.18
0.222,0.2,0.18
0.222,0.2,0.18
0.223,0.2,0.18
0.225,0.2,0.18
0.226,0.2,0.18
0.226,0.2,0.18
0.226,0.2,0.18
0.226,0.2,0.18
0.228,0.2,0.18
0.229,0.2,0.18
0.230,0.2,0.18
0.230,0.2,0.18
0.230,0.2,0.18
0.230,0.2,0.18
0.232,0.2,0.18
0.234,0.2,0.18
0.235,0.2,0.18
0.236,0.2,0.18
0.236,0.2,0.18
0.237,0.2,0.18
0.237,0.2,0.18
0.240,0.2,0.19
0.240,0.2,0.19
0.240,0.2,0.19
0.240,0.2,0.19
0.240,0.2,0.19
0.243,0.2,0.19
0.244,0.2,0.19
0.244,0.2,0.19
0.244,0.2,0.19
0.244,0.2,0.19
0.246,0.2,0.19
0.247,0.2,0.19
0.247,0.2,0.19
0.247,0.2,0.19
0.247,0.2,0.19
0.248,0.2,0.19
0.250,0.2,0.19
0.251,0.2,0.19
0.251,0.2,0.19
0.250,0.2,0.19
0.251,0.2,0.19
0.254,0.2,0.20
0.254,0.2,0.20
0.254,0.2,0.20
0.254,0.2,0.20
0.254,0.2,0.20
0.257,0.2,0.20
0.257,0.2,0.20
0.257,0.2,0.20
0.258,0.2,0.20
0.258,0.2,0.20
0.258,0.2,0.20
0.261,0.2,0.20
0.261,0.2,0.20
0.260,0.2,0.20
0.261,0.2,0.20
0.261,0.2,0.20
0.265,0.2,0.20
0.266,0.2,0.20
0.266,0.2,0.20
0.267,0.2,0.20
0.267,0.2,0.20
0.269,0.2,0.20
0.269,0.2,0.20
0.269,0.2,0.20
0.270,0.2,0.20
0.270,0.2,0.20
0.271,0.2,0.20
0.274,0.2,0.20
0.276,0.2,0.20
0.275,0.2,0.20
0.276,0.2,0.20
0.275,0.2,0.20
0.276,0.2,0.20
0.278,0.2,0.20
0.279,0.2,0.20
0.278,0.2,0.20
0.279,0.2,0.20
0.278,0.2,0.20
0.279,0.2,0.20
0.282,0.2,0.20
0.282,0.2,0.20
0.282,0.2,0.20
0.283,0.2,0.20
0.282,0.2,0.20
0.283,0.2,0.20
0.287,0.2,0.20
0.286,0.2,0.20
0.286,0.2,0.20
0.286,0.2,0.20
0.287,0.2,0.20
0.289,0.2,0.20
0.290,0.2,0.20
0.290,0.2,0.20
0.290,0.2,0.20
0.291,0.2,0.20
0.291,0.2,0.20
0.294,0.2,0.20
0.293,0.2,0.20
0.294,0.2,0.20
0.294,0.2,0.19
0.293,0.2,0.19
0.296,0.2,0.19
0.298,0.2,0.19
0.298,0.2,0.19
0.298,0.2,0.19
0.298,0.2,0.19
0.297,0.2,0.19
0.301,0.2,0.19
0.301,0.2,0.19
0.301,0.2,0.19
0.301,0.2,0.19
0.301,0.2,0.19
0.303,0.2,0.19
0.304,0.2,0.19
0.305,0.2,0.18
0.304,0.2,0.18
0.305,0.2,0.19
0.305,0.2,0.18
0.307,0.2,0.18
0.309,0.2,0.18
0.309,0.2,0.18
0.310,0.2,0.18
0.310,0.2,0.18
0.310,0.2,0.18
0.311,0.2,0.18
0.313,0.2,0.18
0.313,0.2,0.18
0.313,0.2,0.18
0.313,0.2,0.18
0.313,0.2,0.18
0.315,0.2,0.18
0.318,0.2,0.18
0.319,0.2,0.18
0.319,0.2,0.18
0.319,0.2,0.18
0.319,0.2,0.18
0.321,0.2,0.18
0.323,0.2,0.18
0.323,0.2,0.18
0.324,0.2,0.18
0.323,0.2,0.18
0.325,0.2,0.18
0.328,0.2,0.18
0.329,0.2,0.18
0.329,0.2,0.18
0.328,0.2,0.18
0.330,0.2,0.17
